source_airport,destination_airport
RBA,BVA
KUL,LGK
GAU,DIB
LHR,DUB
YYZ,JED
EIN,BUD
LHR,EWR
MAN,CDG
CAN,BKK
OMA,ORD
BOO,EVE
MZV,MYY
GAL,RBY
CWL,EDI
DXB,SLL
SJD,LAX
DUS,LHR
AZA,GRR
YYZ,ORD
GRU,VVI
OME,ELI
CGN,IST
PEK,ULN
PEG,CRL
VIE,PMI
ORY,BLQ
SHE,WEF
CNJ,TSV
PRN,ZAG
BOM,COK
PTY,ADZ
CJU,ICN
TXL,LHR
MSP,DEN
ATL,SAV
LGW,LPA
SLC,MCO
LIL,RAK
ACA,TIJ
DEA,KHI
BCN,CMN
ZAD,MUC
MUC,HAM
CTU,CSX
PET,POA
LKO,DEL
FPO,MIA
SVQ,BIO
PIA,ORD
RAK,BCN
SZX,YIH
LTN,KIR
VCP,CAC
LIL,FUE
LYS,DUB
PEK,KWL
YQT,YFH
AMS,IAH
HFE,SWA
MSP,SAN
PHX,SJC
PRG,HAM
CDG,MAN
SZB,TGG
CMN,FIH
BIO,MXP
DXB,ASB
BKK,IKT
DYG,CZX
TMP,ARN
MEX,CEN
PLQ,OSL
PEK,KWL
PHL,CAE
AUH,DEL
ATH,LXS
KWE,LZO
KWE,SWA
CDG,ORK
BLR,CMB
GUA,SAL
PMI,STR
MCO,YQM
BNE,MEL
OPO,SXB
ATL,IAD
HKT,SVX
RAR,AIT
IAH,AMS
ACE,NCL
PSS,AEP
LAS,MSY
SYX,NKG
CAN,ADD
PUW,SEA
PEK,OVB
AMS,BSL
CTS,HND
IAH,SNA
DEN,OKC
DFW,NRT
URC,CKG
VIE,JFK
DLC,PEK
PHL,DTW
AWZ,MHD
YQR,YWG
CDG,PHL
BUD,VKO
DIK,MSP
NTL,OOL
FAO,SID
PHX,SOW
YKQ,YNS
STR,HER
BKK,NGB
DOL,LCY
CPH,TRF
DAR,NBO
PDX,DEN
SIN,JOG
IMP,CNF
TRZ,KUL
XIY,CSX
DFW,OKC
CSX,HAK
DLC,PVG
BIQ,LIL
SVX,DME
IAH,MCO
HEL,KEF
ICT,DAL
YYJ,YVR
SJO,TNO
BSL,FAO
OSL,NCE
EWR,RSW
FAO,LPL
GRU,DFW
FDF,CAY
HTI,BNE
TPE,SZX
YYZ,RDU
BHI,MDQ
KMG,SZX
JFK,IAD
MIA,BLA
MSP,ORD
JRO,MWZ
PVG,TSA
HFE,XMN
ZYL,DAC
RSW,DCA
DCA,ATL
BWN,BKI
HGH,SYX
OXB,DKR
SYD,NAN
CAN,DMK
KIX,CJU
BON,CUR
PBI,ATL
SIN,SYD
ULB,CCV
KMG,WNZ
LRM,FCO
CKG,KMG
GDL,PTY
LCA,LTN
HDG,PVG
BOS,MSY
VNS,DEL
HGH,TSN
ATH,ARN
NAP,CGN
HRB,OVB
TLC,SAT
PVG,CJU
AUH,SGN
TUG,MNL
LKO,DEL
BNA,LAX
CVG,PUJ
BES,BOD
LPL,POZ
LED,MXP
CSX,PEK
ABJ,BRU
LPA,BSL
CMH,LAX
PTU,BET
YMT,YKQ
VLC,BGY
FRA,BSL
JFK,PLS
HBA,BNE
JIB,DXB
MSY,JFK
CGO,HAK
KUL,NNG
VLC,NTE
PDX,JFK
BOG,GRU
KHH,MFM
MAN,FRA
ARH,SVO
CGK,PGK
BVA,WRO
ORD,RIC
TSN,XIY
CHQ,OSL
OSL,DUS
ALG,AMM
HGH,FUG
KMG,CCU
MAA,BLR
GAU,IXB
TNG,ORY
PSR,CAG
CMB,TRZ
ABD,THR
HOU,SAN
XMN,NGB
MOF,KOE
KWL,NGB
MAD,LYS
IST,NBO
MMX,STN
NRT,LHR
CKG,LJG
PEK,FOC
MLA,LGW
JNB,DUR
MRS,ETZ
ORY,LCY
NYO,GDN
CZU,BOG
HER,SVO
BKK,LPQ
AUH,BAH
VIE,PVK
PMI,LNZ
CGK,JED
AZA,GTF
LAX,MSP
GKA,POM
OZH,VKO
SAP,RTB
ACE,LEJ
ZBR,THR
NUE,PMI
HGH,CSX
CRP,HOU
MPM,UEL
HGH,HAK
CMH,DFW
EDI,JER
DXB,COK
JZH,CTU
LIM,CUN
TSN,CGQ
LPA,BRU
VAA,ARN
KRT,JED
BHX,TFS
DXB,RUH
CBR,SYD
XMN,ZUH
SSG,ABV
VNO,TRF
DTW,MDW
NIM,CDG
MBJ,YUL
MSP,JAX
DFW,OKC
DXB,EBL
IAH,PEK
BLQ,KRK
SAH,TAI
DXB,DUB
VCP,SSA
OSS,DME
EDI,PMI
RDU,IND
SIN,PER
DME,DYU
KIN,LGW
SHA,LYG
LGA,ATL
RIX,RYG
YYT,YHZ
LAX,BJX
OOL,MEL
NAO,KMG
SLC,DCA
MAN,SSH
BMI,DFW
ATH,LYS
TLS,BIA
MJV,MAD
KBP,VNO
OIT,ITM
SJU,ATL
PRG,CLJ
BIO,LPA
SUB,BPN
BOM,JED
GKA,LAE
FMN,SOW
LED,DUS
LUM,KMG
SGN,FUK
OTP,DUB
HAJ,MSQ
TIV,DME
AGP,HAJ
TAO,TPE
NAP,VIE
LGA,PIT
PHX,MCI
YYZ,CLT
MSY,LAX
LPA,MAN
PEK,XIL
PHL,CLT
RHO,KZS
ARN,MUC
LHR,ATL
HLD,HET
ANC,ANI
PUJ,FRA
SOF,CRL
ORN,BCN
BGW,DXB
RTM,AGP
VST,STN
OKA,UKB
CDG,GRU
CHA,DCA
CCU,SIN
LIM,TRU
BRU,TSF
MLB,CLT
DYU,GOJ
PVG,JJN
CCP,PMC
PEK,ADD
BOS,ATL
MWX,PEK
TDD,GYA
PHF,PHL
RPR,BHO
SIN,XMN
TSE,KBP
RUH,DEL
IKA,DXB
PVR,ATL
ARN,OSL
MSY,DFW
SYX,SZX
ORF,EWR
MAN,LCA
BAH,AUH
HND,UKB
KHG,URC
LJG,ICN
CRL,LEI
CTU,MFM
TET,APL
DEN,MSY
KWI,AMD
KWL,CKG
ORD,CMI
MXP,BEY
GUM,OKJ
ALC,BRS
LIS,WAW
PPQ,CHC
HRI,PVG
JNB,NBO
KIX,CDG
KHI,KUL
ISB,SKT
VKO,IST
TJM,TAS
BMA,UME
GVA,ARN
CPH,SXF
SKB,NAS
DME,VIE
PEK,CPH
CTU,SJW
ESB,GYD
HND,FRA
YUL,CZM
LHW,CTU
IST,LUX
DCA,ROC
LXR,CAI
SKB,ANU
BOM,FRA
CPH,HEL
COO,NBO
MAD,OVD
HKG,TAO
LAS,MAN
CPT,HLA
HEL,DUS
UYN,KMG
CLE,AUS
AKN,ANC
NTE,LCY
SHA,CTU
GLA,PFO
ATL,RDU
NCE,SOU
DFW,ORF
TNR,DIE
CDG,MIR
SGN,DAD
GVA,YUL
ATL,JFK
MQN,BOO
MSP,TUS
LZO,SZX
IMF,CCU
MSP,BOS
AMS,AUH
SHJ,HRK
PEK,VIE
MXP,RIX
ATL,ICT
CGQ,HGH
SJC,NRT
SCL,PMC
UFA,DME
ELP,LAX
LGA,DCA
YUL,HOG
KOS,REP
MUB,BBK
EZE,BRC
BKC,DRG
THE,VCP
SLC,IND
BSL,SPU
STL,DAL
TAO,SZX
MIA,ORD
KRK,LPL
SKG,MJT
PMI,BHD
PTY,GIG
LAX,MSY
RAR,AKL
DJE,LEJ
OSL,SZZ
CTA,MUC
XIY,KMG
SDF,MCO
TOY,ICN
DUB,VRN
KMG,NKG
SFB,ELM
TPE,DPS
CAN,HKT
TJM,URJ
TIP,CMN
LAX,PBI
HIR,VLI
BKK,CGK
LIL,DJE
JFK,SAL
OXB,RAI
CAK,DTW
CGO,CKG
SJU,EIS
YNZ,CSX
MLN,LEI
FLL,TYS
LAP,MZT
BOM,AMD
MXP,MRU
DFW,GRU
CMN,BEN
SRE,CBB
BRU,YUL
FRA,FNC
JFK,KIN
GSE,AHO
SFO,ZRH
AZD,MHD
KRR,IST
DTW,DFW
VKO,KUF
DEN,MSP
ALC,SOU
EWR,LHR
XMN,KHH
SVQ,LYS
BOS,LHR
TXL,DUS
ALC,DME
DEN,CAK
CAN,FOC
BHX,REU
ZUH,TSN
CNF,GIG
TYN,SHE
TFS,BHX
ARN,VAA
LYS,BHX
IBZ,STR
MUC,ZRH
AZA,ICT
TUN,CMN
PGD,TYS
YVQ,YEV
PMI,AGP
BKK,TLV
PMI,ALC
MSP,RDU
MDZ,EZE
KGS,HAJ
MEX,DEN
DXB,VIE
DUS,HER
COR,EZE
ATL,GGT
AMS,SPC
YOW,YFC
TNA,KMG
MUC,HAJ
CCF,LPL
LCA,MAN
MHH,JAX
AGP,FMO
LHR,CAN
LAX,PVG
BWI,MDW
TPE,CTU
TXL,UME
CLO,SAL
OTP,LCA
GRU,POA
MCI,HRO
STR,SAW
KIX,AMS
MSQ,VIE
TIZ,MXH
LHR,PRG
WUH,SIN
ZQN,SYD
JNB,DKR
CAI,LHR
JFK,SFO
OUZ,NKC
SAL,GYE
XRY,MUC
SLC,IAH
YMN,YHO
MEL,KUL
BES,BCN
ALC,BVA
LHW,URC
AKL,SYD
IXC,SXR
BRN,LCY
ABD,THR
PVR,YVR
YKF,ORD
CLT,AVL
YWG,YEG
PRG,UFA
DTW,BGM
ALH,BQB
OSL,MUC
CGK,PVG
BSL,CAG
MDE,BOG
MEL,CNS
VKO,ALA
NAS,ZSA
CGN,PMO
VTE,ICN
RDU,MEM
TLV,WAW
AVL,PGD
ICN,DLC
MNL,CGK
ARN,ALC
BWI,SDF
DYU,DXB
DAC,BKK
MIA,GCM
BVA,VNO
DTW,DCA
CUN,BWI
ICN,BKI
MFM,BKK
CDG,LPL
HND,SIN
GDL,ORD
RHO,KGS
GYE,CUE
JED,BEY
CFU,MUC
MSP,CLE
ORD,SUX
ARN,RIX
ATL,AVP
HND,CDG
WMI,MRS
MXH,POM
AEP,SFN
GOJ,VKO
RIC,PHL
BCN,TFN
SIN,KUL
MIA,LAX
CLT,PBI
EMA,REU
CGK,BPN
CIA,BTS
BSL,BCN
PKA,BET
BCN,MXP
SFB,ABE
YOW,YHZ
EWR,IAD
KMG,NNG
ADD,NBO
HEL,WAW
VIE,DNK
MLA,BCN
KMG,LYA
ELH,FLL
RUN,MRU
SUB,TPE
ZSE,MRU
DUB,KIV
LAS,RDU
HVD,ULN
ABJ,OUA
ZRH,CPH
DEL,RUH
BSL,PRG
TBS,ATH
CTA,TRN
ATL,MIA
MSP,MKE
AMS,ZTH
SGN,DME
DME,KJA
JXA,TAO
VNO,WAW
LBA,BCN
HAJ,SKG
ACE,SNN
AZI,XSB
DMK,SZX
SNN,AGP
STR,DRS
LHR,GOT
WNZ,CKG
KGS,BSL
ATH,KIT
NBO,LHR
CTS,ICN
POM,CNS
SKG,SMI
MSY,CLE
FRU,ALA
TAO,CSX
BCN,LPL
SVO,MUC
DEL,BLR
JED,DAC
FRA,LIS
SVQ,LYS
WMO,GLV
SSH,LGW
ASJ,ITM
ARN,ZRH
CGN,ADB
RAK,TLS
MSN,DCA
DRK,SJO
PGF,NTE
DMK,KUL
XMN,YIH
MEL,SGN
YNT,NKG
CZX,XMN
OVB,DME
DUB,CCF
TNR,MRS
BRS,ALC
TNJ,CGK
USN,GMP
GRU,BOG
ARN,LHR
SYD,CHC
HPN,PHL
POZ,LTN
CTU,PVG
MSQ,ARN
CMH,MIA
ORD,ATL
SHA,SJW
IAD,LHR
HAJ,LHR
LWO,IST
FCO,MAD
HRG,MAN
HKG,INC
ROB,FNA
MFM,SIN
BIO,FUE
DUS,NAP
CAN,NAY
WUX,HKG
FRA,SIN
FCO,LHR
DEN,CPR
YSB,YQT
CDG,VRN
IXB,DEL
MNL,HND
PBI,EWR
HLH,PEK
RMI,DME
MBS,DTW
YYZ,FLL
JAX,DCA
LDU,BKI
NSK,VKO
TSN,SYX
TXL,SCN
UIO,LIM
HBE,ELQ
MAN,NQY
MDT,PIE
AUH,TSE
JED,ADA
DPS,CGK
IST,VIE
SOG,HOV
EGO,DME
DLC,YNT
FKS,ITM
PVG,TOY
AYT,MUC
JAL,MEX
KDU,ISB
PEK,DYG
MXV,ULN
ATL,SEA
DYG,CKG
SLC,MFR
SLU,BGI
PER,SYD
CKG,INC
KOV,ALA
FNT,ORD
CAN,TPE
SHJ,MUX
FRA,ORD
YNG,SFB
CKG,KWE
BKK,UBP
KOJ,ITM
HAM,FRA
PEK,HGH
KUL,SRG
ATL,MUC
KIX,GUM
TAY,HEL
LCA,TLV
DTW,DFW
LRD,IAH
MDW,CLE
ASM,KRT
AUH,CGK
PVG,YVR
PMO,ARN
BSB,PVH
KMG,SYM
PLS,KIN
DUS,CPH
DYU,LED
MRU,NBO
CGK,DMK
SYD,LAX
VRN,DUB
YYZ,TPE
BRI,PMO
SIN,MAA
LHR,LIN
DLC,PVG
LCA,TLV
DME,UFA
VKO,ORY
MUC,PSA
MAN,FAO
CMB,KUL
GVA,TFS
MUC,TXL
DCA,JAX
NNG,WUH
JHG,KMG
ZUH,XMN
LYS,BRU
SIN,AUH
DXB,BEY
GRR,ATL
YQT,YWP
BAH,BKK
NAY,UYN
PBC,MTY
IST,DXB
AKL,SYD
UDI,VCP
ANC,STG
JFK,BCN
DFW,EVV
RTM,IST
SAL,ORD
THL,HEH
HEL,MUC
VCP,IZA
NSK,LED
HAJ,MAN
MWX,MFM
PER,MEL
YWJ,ZFN
SJU,IAH
CCU,SIN
AUS,JFK
TOS,BGO
PMC,SCL
CLT,MCO
WLG,SYD
KGS,MUC
GRK,IAH
DYG,CSX
GIZ,DMM
CRW,ATL
MAB,BEL
HNL,SEA
BHD,NCL
JFK,BOS
SJL,TFF
NAY,HLH
GOT,FRA
FCO,MIA
LFW,ACC
MAD,ZRH
XIY,SJW
ORV,IAN
DME,HAN
SLC,PHX
SZX,PEK
HEL,ARN
KHH,MNL
CMN,FCO
DXB,KTM
AUH,MEL
SMF,DFW
ORD,GRU
FRA,ARN
AYT,VIE
KLU,CGN
KRR,EVN
MXP,BRU
REG,VCE
ZRH,VIE
AUH,BEG
EGC,RTM
LOS,FRA
HKG,CGK
YCU,LHW
JNB,JED
CCF,CRL
FLG,PHX
REN,LBD
RSW,BWI
NTE,ORY
LAX,CDG
HKT,PEN
BJV,SAW
KWE,SYX
NRT,OOL
DFW,CDG
MRS,FSC
REC,FOR
MIA,EYW
MUC,TXL
STT,ATL
CGK,PLM
ABZ,CDG
SZG,SXF
AKL,BNE
ATL,PTY
EMA,HER
FUK,ICN
AUH,SIN
FBM,KGA
NYO,MLA
OAJ,CLT
KMG,NNG
ICN,TNA
AUS,EWR
DUS,ATL
GVA,CAI
MFM,KHH
SZX,HAK
PIK,RIX
MAN,TFS
TFS,DME
ATH,BEG
MAN,MUC
EZE,GRU
BOS,ZRH
ATL,JFK
TSF,STN
CGO,KWE
BJA,ALG
ORD,SDF
KMG,NGB
DXB,BSR
BRS,MAD
LGW,ARN
FUE,BCN
ACY,ORD
NAY,AVA
VTE,XKH
STW,SVO
WRG,PSG
GBT,ZAH
MCI,MCO
WGA,SYD
YUL,YVO
BOM,CCJ
YQU,YEG
REC,BSB
DAL,BHM
BEY,AMM
MEX,HUX
PHL,MCO
ZYI,SZX
NGB,TAO
BDL,MIA
SFO,DXB
XNN,CGO
LAS,FRA
DEN,IAH
PIE,RFD
JAX,PHL
RUH,PEW
DXB,IXE
MEM,ORD
NCE,RIX
CBR,BNE
STL,DFW
LTN,ALC
PHL,RDU
MUC,TLV
TYS,SFB
LAD,JNB
ISG,KIX
SDQ,PLS
TSN,ICN
LHR,ACC
CIT,LED
EIN,SVQ
SEA,ATL
CGN,TXL
KWE,ZUH
PDX,MDW
LYI,SHA
JED,HTY
CDG,PUJ
KZO,SCO
CDG,SCQ
CTA,MUC
FEG,OVB
KUL,HKG
SDR,VLC
AKV,YIK
TPA,PHX
TLV,VIN
MXP,PEK
DCA,CHS
PHL,LIS
UIO,LIM
SZZ,STN
LIN,REG
HRL,HOU
DXB,NCL
FLL,YYZ
MSY,LGA
IST,ATH
CTS,NGO
SKT,DXB
MYR,DCA
EBL,ADA
INC,CGO
CUZ,LIM
PFB,POA
DXB,OTP
DTW,ATL
BSB,IMP
LIL,OUD
BDL,PIT
INC,XIY
CKG,SHA
MCN,ATL
SVO,KGD
YZF,YOW
KIX,TPE
BWN,MEL
CZL,LYS
WUH,SHA
CDG,IAD
MUC,CAI
CSX,WUX
CGK,AMQ
CTU,HKG
IFN,PGU
LIT,BWI
DEN,TPA
FOC,CSX
POS,PBM
TYN,CZX
LHR,MNL
CLT,IAH
PMI,LYS
CHS,HOU
AIT,RAR
LPA,PSA
HGH,LJG
SAW,MSR
MRU,RRG
SAW,VAS
PMO,CDG
IBZ,BCN
DCA,MCI
SHE,HGH
HAM,ARN
CKG,KWL
JFK,PUJ
SPN,ICN
PMI,GRZ
RSW,DCA
COO,PNR
MNL,ZAM
HAN,KIX
MCT,ZNZ
DEN,MDT
HAM,MUC
ATH,MXP
PLS,NAS
TOY,TPE
CGO,KWL
HER,ATH
HRB,YIW
HEL,CHQ
BOM,ICN
CMN,BZV
DFW,GIG
ARN,HEL
CDG,PTY
ORD,DUB
TLV,ETH
PNA,MAD
JDH,DEL
HRB,SZX
SFO,STL
ARN,GOT
HND,BKK
HAK,NKG
BKK,JNB
SDR,CIA
HND,MMY
ATL,CUN
FCO,ALC
HAK,CAN
LCA,CDG
LIM,ATA
DTM,SPU
SOF,OTP
DWC,KUF
TAO,NGB
MEX,YYZ
LED,MUC
NGO,SGN
URA,TSE
ADQ,ANC
NGO,ICN
LGW,OLB
DRS,ZRH
FRA,HER
KIX,OKA
TPA,BDL
LHR,CMB
SNA,PHX
MMJ,CTS
LIS,BIO
SYD,BHS
PDX,YYC
CGK,PLW
DUR,CPT
HAK,XMN
ODO,IKT
AUA,MCO
NBO,HGA
TUL,SLC
SBY,CLT
PHL,HVN
VDC,CNF
HAK,HGH
HFE,FOC
DEL,IXL
KWI,MHD
LPA,CGN
JED,LKO
YYZ,CUN
BZV,COO
NGO,OIT
LYS,LIG
SDQ,ATL
MAD,MLA
JOG,DPS
BCN,BFS
ORY,LDE
DLM,FRA
VKO,NCU
CAN,CKG
MSP,YQR
ONT,PHX
RIC,MIA
MKL,BNA
VRN,CTA
BRS,AMS
BPN,DPS
OSL,CDG
GRU,ORD
DCA,CHS
AUA,JFK
CAN,KWE
BOM,IDR
KWI,DXB
WUZ,NNG
UPG,BPN
KVG,RAB
BET,WNA
SHP,DLC
XIY,LHW
SXM,CUR
TFS,SCQ
MEX,ORD
DEN,MSY
BRS,KUN
LHR,GLA
KZO,ALA
UAQ,AEP
MCI,DCA
PBI,MHH
SJU,CLT
YYZ,MYR
LAX,MEL
DAL,AMA
DXB,TBS
NDB,LPA
FCO,DME
MAA,DEL
PUU,CLO
GSP,DTW
TYN,DLC
HRB,PEK
MLA,LUX
DXB,ADE
MLI,DEN
DFW,GRU
YTH,YWG
CTU,TPE
ALG,BOD
LNZ,STN
CDG,SAW
CGK,BTH
GZP,SAW
JED,HBE
MAA,GOI
EXT,ALC
MXP,JFK
TUS,PHX
SAW,NUE
YYZ,CDG
LHE,KHI
SAN,MSY
IAH,MEX
PVG,PNH
SCM,BET
KWE,HZH
JIB,DXB
LAD,OPO
MAA,CMB
KUU,DEL
IXR,CCU
CCJ,KWI
IXA,CCU
GOI,BOM
RAR,SYD
OPO,FCO
BHX,SSH
URC,SHA
ORY,FEZ
LED,SCW
LHE,AUH
MSY,MKE
PMO,BRI
YTY,XMN
BUF,BOS
FLL,PAP
GAU,IXS
HAJ,CDG
LAX,FLL
YGV,YZV
PHL,ERI
FLL,PIT
BRS,GVA
AMS,ALC
BKK,AMS
SDF,PHL
YXE,YYC
BGY,KGS
MHT,BWI
MTY,LAS
CMH,DTW
IXE,BOM
TRN,CDG
CHS,JFK
NAS,GGT
SKG,LED
DME,PMI
ADD,JIJ
TNA,SZX
BRU,ORK
POJ,PLU
MDW,STL
LIL,GVA
YVR,YXJ
MAD,RBA
XIY,HGH
OTP,DUS
XIY,TYN
IAH,CUN
CUN,CZM
SGN,KIX
VIE,SAW
BRU,BSL
CCC,YYZ
IST,DNZ
ANU,SBH
VNS,CCU
BHX,PMI
IST,HEL
WAW,CPH
CWB,BSB
TTN,RDU
IOM,LPL
KWE,PVG
YYZ,CMH
DLA,NSI
NRT,ORD
TYR,DFW
MIA,PHL
NQU,EOH
NRT,MEX
PTY,IAD
RAK,LGW
SAT,MSP
BOB,MOZ
TUB,PPT
YYB,YYZ
LYS,BOD
XRY,LUX
PEW,KHI
MSP,RSW
LHR,ASB
PMZ,SJO
PHX,LAX
PER,DRW
IST,MCT
IST,CZL
DCM,AGF
DLC,ICN
OMA,ATL
MIA,UIO
ODS,MUC
LPA,DUB
SJJ,IST
PMI,EDI
SIN,BKK
HUY,ABZ
PBI,ELH
UKB,OKA
TVC,ORD
LPL,CDG
OTP,IAS
CIT,TSE
OTZ,WTK
MCO,BUF
IAH,NRT
OMA,DFW
HFE,KMG
GAU,CCU
RNS,BCN
MAD,MEX
CDG,YUL
FOC,HRB
LUX,CPH
ORD,FSD
TSE,FRA
POZ,FRA
SUB,CGK
BZR,NRN
KDV,SUV
FRA,MUC
ICN,DEL
DEL,BAH
CDG,OSL
EGO,ROV
HBE,CAI
MRS,ALG
KBP,BCN
DEL,UDR
IAH,ORD
EWR,BFS
IST,SKP
MUC,HKG
MAD,VIE
XIY,PUS
EMA,ORK
ATL,MCI
SLC,IAH
SHA,TAO
KMG,DLC
BOM,CMB
JFK,BWI
EBB,MGQ
HHN,STN
CGQ,PEK
WAW,AMS
PIS,LRH
PVD,MCO
EDI,SDR
DLA,ADD
FCO,RTM
SYD,MIM
OAK,EUG
SJO,IAD
SHJ,TRV
CLE,ATL
ERC,SAW
SDL,BMA
TRD,CPH
BUF,IAD
CAN,NGB
FRA,AMM
DXB,NRT
HAK,TSN
LUX,TXL
SEA,LHR
AMS,JFK
SIN,BKK
FCO,MXP
CDG,MRS
TPA,DCA
POP,LRM
RDU,LAS
CUU,MTY
CPT,JNB
PMI,DSA
WUH,KMG
BEG,STR
GYD,IST
CNS,TSV
TAS,NRT
SAT,MTY
CXR,SGN
CKG,XNN
CKG,WNZ
TXL,HEL
CCU,BLR
LED,FEG
PRG,TLV
EZE,POA
RYG,AGP
ISN,DEN
ISA,BQL
KTN,WRG
WRE,WLG
CGN,LIS
RDU,IAH
ZBR,MCT
VLI,NOU
ORD,MSY
ESM,GYE
NGO,PVG
BHH,JED
LGW,JMK
HBE,ATH
MIA,ELH
FRA,FUE
APL,BEW
ANU,SJU
VIE,DME
YYC,YQU
IPA,VLI
ACE,FUE
FOR,BSB
BND,THR
CJC,CPO
ORD,ABQ
OOL,KUL
BRS,MLA
IST,TRN
CCS,CUM
ABS,ASW
SKG,OTP
SEN,IBZ
SCQ,BGY
OPO,EBU
SFO,MEX
LEI,MAN
JFK,MEX
LED,DXB
CTA,MAD
DEL,LHR
CDG,ATL
TNA,LJG
DFW,CZM
BLA,PTY
RMF,ZRH
KIX,TNA
NGO,PUS
KYA,IST
BRU,FNA
CTU,NKG
BLQ,TIA
OSR,PRG
BOD,CDG
TSA,NNG
CND,IST
ZQW,TFS
THR,AWZ
NRT,CJU
LAX,SLC
DSM,ATL
MAN,LHR
YUS,XNN
PRG,DUB
SKG,ATH
IND,TPA
MSP,EWR
BRU,IST
MCO,PVD
VAR,SOF
ILM,ATL
ADD,PVG
JNB,LOS
MBJ,IAD
JFK,KBP
PRG,IST
DEL,KBL
UGC,BHK
AXA,SXM
GSO,PHL
BNA,EWR
LYI,CAN
LHR,IAD
AUH,MCT
SHJ,YNB
TPA,SAT
ARN,TOS
DME,DUS
KHN,HAK
BAV,NAY
PEK,KWL
TLV,SAW
STN,ZAZ
ICT,LAS
TNA,CKG
ADD,BKO
OSL,SXF
CDG,NRT
DUS,NAP
ORY,FCO
CLT,MLB
DTW,FLL
MHD,AZD
COK,TRV
BOM,UDR
RAJ,BOM
YYZ,AZS
TPE,WUH
BCN,LUX
KWL,CGO
YCB,YHK
YNT,CGQ
DEN,CZM
DMK,PHS
GND,POS
BRU,LYS
GUM,NGO
AMS,HRE
PTY,DFW
CNX,BKK
HMA,NJC
SGC,OSS
NSN,CHC
KIX,HEL
SFO,HKG
XMN,MFM
CLY,BOD
SAN,PDX
LAX,MZT
UIO,GYE
XMN,KWE
GYD,PRG
KUA,PEN
PRG,NAP
KUL,TGG
INC,LXA
ORD,AVP
SAP,GUA
HEL,NRT
DCA,SFO
ENY,PEK
MEM,MDW
KUL,SYD
SXF,FCO
KHV,VVO
DME,ABA
ORD,YUL
PUJ,BWI
PEK,HGH
FUE,BOH
BPS,CGH
XIY,ICN
DEN,SMF
KUL,SBW
ATL,BNA
DEN,EUG
WUH,TYN
LHE,KWI
BCN,BJL
BLV,SFB
LNS,IAD
EWR,SNA
MGA,MIA
WAW,IST
BKK,TDX
BFL,PHX
JFK,YYZ
EBB,AMS
SZX,XMN
MGF,CGB
PMO,VCE
VVO,UUS
DAL,SAT
SEA,EWR
BOS,ROC
PDX,SAN
BIQ,CDG
IKA,DXB
IDR,BOM
VIX,GIG
YOW,YVR
DLG,AKN
SXB,AJA
MEX,CUU
HNL,CXI
SJO,MCO
CTU,HAK
DSN,XIY
VIE,TPE
CMN,LPA
RIX,OSL
HNL,OAK
GCM,TPA
OMS,SAW
IAH,CLL
AAL,OSL
MLX,SAW
FWA,MSP
GVA,TLV
FLL,ARN
RHO,LGW
XIY,XMN
BRE,IBZ
SZX,CGQ
BOS,PHL
LYS,MIR
VPS,ATL
SOQ,UPG
TXL,RIX
CTA,BRI
HRB,TNA
NNG,WUH
AEP,PDP
LAX,MSY
LHE,MCT
IBZ,BOH
PEK,LYA
EWR,CLT
IAD,PWM
YVR,DFW
VIE,BEG
PVG,NNG
CMB,DMM
DFW,CVG
FCO,BKK
MUC,BEG
ORN,OGX
RIX,MXP
CKG,CNX
SFO,SAT
LCY,RTM
MEX,SJD
VRN,NAP
GUM,NRT
WWK,HGU
CGO,TNA
NYO,RHO
NGB,CTU
MUC,STR
SBH,PTP
DFW,DTW
JED,AJF
PEK,WAW
GRU,CGR
GVA,ZRH
CNS,AYQ
LAS,LGB
SHA,BAV
ARN,MMX
NDR,AMS
SVG,NCL
PUS,PEK
TRD,ARN
DFW,FRA
NCL,IBZ
EIS,SXM
VKO,IST
LHE,BHV
LHR,PMI
BRE,VIE
CPH,CTA
CLT,IAD
TGD,STN
SSJ,TRD
CTA,ZRH
DXB,SKP
KMG,CAN
BOM,DEL
MDW,LAS
LGA,CLE
RAO,SJP
FCO,BRU
SKG,MAN
SJD,ATL
MOB,IAH
AMS,CWL
MAN,TFS
DXB,DUS
DOM,SXM
SDU,CNF
LWO,TSF
MIA,RDU
HUI,HAN
YYZ,ATL
NDR,BRU
AMS,BOS
THR,YES
NRT,FUK
MPL,CDG
RVV,TUB
BLZ,LLW
CPT,WDH
AVL,FLL
NGO,HKD
ZQN,SYD
TUN,FCO
CUL,TIJ
MAD,SOF
BJV,IST
ZRH,YYZ
ERC,IST
HEL,OSL
GUM,CTS
BIL,OLF
IST,BAH
JUL,CUZ
FRA,PUY
ATL,CHO
DMK,HKT
LIM,PIU
BMA,VBY
MAD,DKR
IKA,KBL
DCA,CLT
TNA,CKG
YUL,ORD
LBV,PNR
BNE,APW
ATL,TYS
HHN,AHO
BSA,BBO
GTF,DEN
CVG,YYZ
KUL,MEL
PTY,MVD
MXP,IBZ
LAX,MSY
DUS,IST
IAD,YTZ
PLS,BOS
GRR,TPA
LIN,OTP
SOF,PMI
IST,GVA
CFU,PIK
KMG,SYM
TAO,NKG
ATL,CMH
MED,BAH
NKG,KIX
AMS,BRS
LAD,MAD
AUS,DAL
DUS,MIA
PEK,HKG
FLL,SJU
IAD,CVG
LZC,MEX
TOS,TRD
