source_airport,destination_airport
MIA,LIM
SJW,NKG
LAD,PEK
HGH,LYI
YYZ,BGI
PUF,MRS
DFW,FLL
DFW,MAD
ICN,HFE
RGI,MVT
LIR,DFW
KLO,MNL
MAN,ABZ
HFE,XMN
ATL,HOU
SRG,BDJ
SAW,OTP
ULN,FRU
TOL,PGD
MEX,MIA
LGG,AJA
NAT,CNF
YYZ,DCA
YXT,YVR
BKK,SGN
KBP,PRG
CSX,CKG
MCO,ALB
DME,BKK
LIM,HUU
HYN,CAN
MIA,NAS
HDS,JNB
FMN,DEN
MAD,CPH
IAS,VIE
SCL,COR
GYD,ASB
NYU,MDL
IAD,CLT
XIY,HRB
CLT,SRQ
SVX,LED
GRX,BCN
BRU,CAI
SWA,PEK
DXB,BWN
PHL,BDL
DFW,GRR
SFO,ORD
ALC,BHX
MLA,EIN
DUS,HEL
MSP,TYS
KWE,NKG
MEX,MAD
MBJ,ORD
SDQ,ATL
CAI,BRU
BNE,SIN
IAH,MTY
LUG,GVA
NYO,BVA
HHN,KUN
KOI,WRY
ORD,XNA
PVD,PHL
DCA,CHA
EWR,BNA
MAN,HRG
CKG,LJG
GRU,JFK
SVO,VVO
DMK,CNX
CUN,TIJ
ORY,PMO
IAH,QRO
NGO,SDJ
RDU,DEN
SCQ,BCN
KWL,BHY
NLT,URC
TSN,HET
GOI,BOM
FAO,LGW
MAN,GLA
BWI,BNA
BCN,TNG
SYD,KTA
KUH,HND
MNL,SIN
ATH,ZTH
DAR,NBO
IAD,RUH
TSN,HAK
GDN,BHX
AGP,PRG
ICN,SZX
SHA,CKG
HKT,UTP
EVN,PRG
ZRH,BEG
MSY,DTW
DLA,SSG
MEX,MTY
DFW,DEN
VIE,BCN
CKY,OXB
KIX,PVG
CTU,JJN
AMS,TLL
YVR,MAN
LGW,ACE
DEL,LKO
PSP,YEG
ADD,JUB
CDG,HEL
SAN,MIA
MDC,TTE
TLC,CUN
LAS,SFO
CTU,KWE
HTS,PIE
KWI,CMB
YYG,YYZ
BOM,CAI
HAM,PMI
GEG,DEN
TSE,SVX
LDS,DLC
RTM,BCN
CAN,SIN
LTN,ZRH
PUS,NRT
BOG,MEX
PHL,DAY
MDW,RDU
VKO,DLM
HER,HAM
HKT,PVG
CLT,MEX
SMF,SAN
MAN,IBZ
PBI,DCA
LIL,FUE
KBR,JHB
TSE,LHR
DFW,BNE
LIS,VLC
SMF,CLT
KHN,SJW
ABV,NIM
YXC,YVR
STN,DND
TSN,PVG
YDF,YYR
KUL,CMB
LIM,SCL
EDI,LSI
DAY,DFW
CXB,DAC
MLE,MXP
DME,ESL
HRB,CAN
LIS,FNC
BRU,VNO
CMB,KUL
LIS,VCE
WIL,MRE
AHO,HHN
VIE,TLV
KWL,ZUH
EMA,AMS
ICN,HKG
PEK,HRB
AMS,BRN
DLC,LYA
PRA,AEP
JOG,PLM
OMA,SEA
LGA,DSM
AMS,FNC
HKG,CTU
SEA,BWI
RAK,CMN
IST,BAL
DUB,EWR
BKK,KUL
RAE,RUH
FCO,TLS
SVG,ALC
CJU,PUS
CCF,EMA
CCU,DAC
JUZ,SZX
KZN,LED
ANM,WMN
HAK,WUH
TOS,TRD
PVG,SZX
YUS,XNN
CCU,IXB
ORD,SFO
DEL,AMD
CAE,DCA
AJA,BVE
XIY,HMI
SNN,FAO
SIN,XMN
DAC,BZL
SXF,NAP
SOF,BRU
SDQ,MIA
CXJ,CGH
CTU,KWE
SEN,FAO
HBE,RUH
ORY,FDF
MCO,MEX
CDG,VGO
ZCL,MEX
GUM,KIX
CRL,BLQ
MCO,NAS
KWI,NJF
MVD,MAD
PHE,PER
LAX,LAS
JIU,PEK
PHL,PHX
MYR,DCA
EBL,ADA
OKJ,CTS
DUS,DLM
PDX,BOS
RIC,IAH
ADB,NTE
MNL,DMM
EIN,CFU
SCL,DFW
HLZ,CHC
AMM,FCO
DXB,YNB
DAC,KHI
FRA,JFK
TDD,CBB
BBK,MUB
CFU,RYG
NTE,PMI
DXB,MHD
LAX,SMF
BHD,LHR
KMG,BHY
TUS,ATL
XIY,TXN
TSA,CKG
PEK,DUS
HRG,DUS
BHX,ABZ
LAX,SAF
LHR,EWR
BOD,TFS
YSY,YHI
CLO,BOG
PIR,DEN
DEL,DHM
FLL,BOG
LIS,FAO
DEN,CZM
FRA,AUH
ISP,BWI
KUL,FOC
SJJ,TXL
MXP,BUD
RGN,BKK
HRI,PEK
PHL,MKE
LUX,MUC
YTZ,YAM
CAN,CTU
PIT,STL
BLI,PDX
HAN,NNG
EDI,RYG
MLA,NCL
CMH,LGA
IKA,DYU
MCT,GWD
MLE,HRI
BOS,DFW
BOS,DTW
YQT,YTS
HTS,CLT
DFW,MEX
BKK,TNR
FUE,FCO
STN,NUE
MSP,MSY
NUE,FUE
DXB,CAI
TPE,SHE
STR,TXL
CDG,LIN
HKG,HAK
JNX,ATH
TAO,XIY
SFB,ABE
ATL,MGM
BRU,CAI
KLR,BMA
SIN,NRT
PEK,NGB
PMO,FRA
HRB,YTY
CTU,HRB
LPL,KGS
NBO,LOS
AUS,SAN
MSP,XNA
PEK,ICN
KIX,KOJ
KSY,IST
GDL,SJC
YMM,YYZ
FCO,MSQ
RYK,KHI
DUB,PIK
SHA,NAY
RRS,OSL
BOM,BRU
TAS,SIN
MQT,ORD
PZU,CAI
CGO,URC
IST,BAH
TET,BEW
DRS,HER
PRG,LHR
BRU,ZAG
KIX,OKA
BCN,LIN
ACC,ABJ
KGL,DXB
GVA,MSQ
BAH,CMB
RSW,IND
CIH,TSN
HUI,SGN
DTW,MCO
DUB,MLA
PEK,CAI
WNZ,CSX
PVR,YVR
ZRH,BRU
IAH,MSP
TPE,CJU
KIX,CNS
RTM,EIN
KGS,HAM
AUA,ATL
MAN,PHL
REC,CNF
JFK,HEL
FEZ,MPL
ADB,LGW
ORD,STL
BKK,ICN
AQP,LPB
DSM,LGA
LAX,MIA
CVG,DEN
CDG,LTN
URC,LHW
VCE,DUS
PRG,LHR
GDL,ATL
RHO,EMA
SAW,ERC
SSG,ADD
TSN,SHA
NBC,SVX
LDE,MAD
ADB,BRU
HRB,XIY
PMI,BFS
SYR,PHL
MUC,KLX
MSN,CVG
HAK,CKG
MIR,TIP
STN,TMP
YKA,YVR
BEU,BQL
CUN,DTW
SZX,MXZ
ASW,CAI
BGO,BCN
BKK,VIE
FOR,BSB
DCA,MYR
CLY,NCE
IAH,DSM
PHL,LAS
LPA,DUB
CLT,MDW
MFR,LAS
KWL,SHA
ILP,GEA
SFO,SJD
DPS,MNL
SJU,BWI
TLS,RAK
TSN,CKG
COO,BKO
GRR,PIE
TGG,MYY
KTE,SZB
MAN,CUN
ATL,CVG
CCU,AMD
CLE,BNA
ICN,SZX
KRK,AGP
VLN,AUA
CWL,BCN
MAD,DFW
DXB,CCU
ATL,LAX
MCI,MSP
BPT,DFW
ATL,SAN
DEN,YVR
TIA,MXP
SJC,LAX
RHO,LEJ
BRU,IAD
CMB,HRI
GOM,BKY
MUC,ACE
FRU,IST
ORD,MCO
VIE,BLQ
RDU,STL
BNA,PVD
BNE,DRW
TPE,SEA
JFK,GND
SYX,TSN
GIG,REC
TAB,ANU
ORD,MCO
PEK,DTW
FNT,ATL
CHC,ZQN
MUC,AGP
BNE,HKG
VCE,BRU
RHO,PRG
ELP,IAH
ORD,AUS
DXB,MRV
EWR,NAS
LGW,SSH
WRO,BGY
SZX,ZHA
RUH,LXR
SHA,XIY
SFO,ATL
PEN,BTJ
KRT,JUB
PPT,AKL
NGB,CAN
PMR,CHC
FCO,ARN
TRN,MAD
UIO,BOG
FUE,LTN
TPE,NRT
RDM,LAX
GSO,PIE
PUU,LQM
BET,WNA
KHG,URC
NKG,CGQ
YYZ,MSP
RUN,CDG
GDX,KHV
ALH,PER
VNO,EIN
HAK,WUH
ACC,FCO
BDO,SIN
CKG,TNA
PDS,MEX
MTY,DFW
BSL,CDG
MID,MEX
SFO,YYJ
TPE,HKD
TPE,WUX
CTU,XIY
LZY,CTU
MDG,DLC
SBN,PIE
MCT,CCJ
MHD,RAS
LPA,EDI
TBZ,MED
CKG,BHY
KHH,SIN
BCN,CDG
SDR,DUB
LHR,YYC
KBL,KWI
CGK,MLG
DPS,TMC
FAT,LAS
PEK,XIL
AUH,BKK
HHN,PMI
LYS,VCE
BWI,DEN
SAW,MSR
LHR,SVO
TRD,TRF
SVO,MMK
TLV,MAD
INC,XNN
BBO,JIB
REP,DAD
DRW,SIN
ATL,ABY
CZX,FOC
PPT,RMT
BKK,FOC
SXM,JFK
CKG,CAN
DEL,VNS
VTE,NNG
HOU,ATL
PEK,PVG
SCO,ASF
LAX,ITO
DAD,CAN
KUL,SZX
NAY,HLH
DUS,ACE
IBZ,LHR
KMS,ACC
MUC,ADB
BRU,HER
SVQ,LYS
FRA,VNO
BJV,GLA
SCL,BBA
FRA,LUX
HFA,ETH
AMM,FRA
BKK,NRT
CUL,MTY
FRA,AYT
DUS,ISU
ATH,TBS
MSP,SFO
OSL,KRS
IBZ,CGN
PHL,RIC
SNN,LHR
DUB,SZZ
DUB,EMA
LIM,CUZ
OSL,BGO
EUG,LAX
IAH,ORD
SAL,JFK
KOW,KHN
JAX,ATL
LIN,BCN
LAD,WDH
PEK,YIC
GPI,CLO
ORK,EMA
YEG,PHX
USM,PEN
GVA,SVO
TCG,URC
HER,CGN
FAI,FYU
SCQ,DUB
NNG,MFM
ADL,SIN
TYN,BAV
ZLO,MEX
WAW,CPH
LUN,NBO
AUH,IAD
XMN,HAK
YQF,YMM
SNN,FAO
VVO,ICN
SJC,SJD
ZRH,FCO
GDL,SJC
TBS,TLV
DAC,BKK
FMM,GRO
ATL,OKC
FAT,GDL
ANC,OME
YGW,YUL
DAR,LLW
ATL,FLL
GNV,ATL
XSB,AZI
FRA,DTW
MRY,PHX
PEK,NGB
STR,EWR
LGW,PMI
DFW,MAD
YUL,YWG
ICT,ATL
DTW,EWR
YIH,CAN
PEK,GMP
SIN,FOC
SJU,EWR
CHC,SYD
HFE,SZX
XIY,TYN
CSX,NGB
DFW,MTY
CGQ,NKG
BJV,IST
AMS,MAN
COD,SLC
MSY,LGA
XQP,SJO
DEN,COS
CCS,TFN
ALB,MDW
TLV,BEG
NRT,RGN
SYX,KMG
VCE,MAN
NBO,EDL
NCL,AGP
YUL,YVR
UFA,DME
SNN,ACE
SZX,KMG
CTS,FUK
CDG,SFA
BUZ,DXB
STT,STX
MYR,LBE
PMI,BSL
HET,CKG
BRS,AMS
DME,OSS
IST,BRU
TYN,TSA
MFM,CNX
SLC,ORD
MIA,LAS
FNC,PDL
JFK,MBJ
AMQ,UPG
ALB,ATL
PHX,OKC
VVO,OVB
FRA,SEZ
GDZ,SVO
PBL,PMV
IAH,SLC
FAO,EIN
EDI,BRU
CGQ,TAO
LAX,SEA
IND,SLC
GBE,JNB
ZQW,FUE
TYN,TXN
SHA,TSA
SVO,PEK
MSP,AZO
OVB,NSK
LGW,YVR
APW,AKL
SUB,DPS
SDQ,EWR
IKT,OVB
PBI,LGA
ICT,AZA
CHO,ATL
XNA,ATL
PHX,CMH
IAH,GRR
POS,LGW
CGO,DLC
BRU,FNA
BKK,HKG
DEN,ATL
DEL,ADD
OPO,BCN
CCP,SCL
PMI,CGN
AMS,CGN
SFO,FRA
YWG,YRT
TAS,KSQ
CGH,POA
CLT,PLS
AVA,NAY
JFK,MCO
BBI,BLR
ZAM,MNL
HKG,CGK
ULO,ULN
JJN,KWE
NNG,FOC
CLT,PUJ
SEA,FAT
SYD,GLT
OPO,FNC
MAD,DME
OZC,MNL
SHE,CAN
DSA,GDN
OVB,GYD
GVA,AJA
TPA,ATL
MDT,SFB
MLU,IAH
CIA,EIN
FRA,BCN
MAD,RAK
VIE,MXP
BLR,IDR
MSP,LAX
MSY,MIA
DMK,CSX
BIA,TXL
AYT,SXF
PVG,HKG
MEL,LAX
AAL,BLL
TXL,STR
SFB,TRI
LIS,CGN
OME,GLV
BJV,IST
NKG,HAK
HGH,DLC
TNA,LJG
WXN,PEK
PSA,VLC
DME,NCU
ANU,SBH
ALC,LPL
DHM,DEL
HND,SHA
ORD,DUS
GRU,LIM
BCN,WAW
YYR,YBX
ATL,DAL
CMB,DEL
RUR,RMT
CDG,KEF
DUB,CPH
NRT,LAX
TUS,ORD
LAS,MAN
TFS,DUS
SAT,MCO
SKZ,KHI
CTU,KWE
OSS,OVB
DMM,DEL
SKG,BRE
PMO,FLR
PRG,CPH
BSB,MAO
SHE,SZX
AVP,DTW
DME,ASB
UET,KHI
GZT,ADB
YBC,YUL
ISP,PBI
FLL,ACY
ARN,GVA
KIX,PVG
SHJ,MCT
GIG,CDG
ZRH,STR
SJW,CKG
BCN,BRN
CMB,TRV
YVO,YHU
GRU,NAT
MUA,KGE
ALC,BLQ
CTU,SJW
BLZ,JNB
SFB,ELM
ATL,EWN
CAN,LYA
NKG,CSX
YYC,LHR
ATL,CMH
DSM,ATL
BNX,ZRH
GEG,PHX
FMO,GRO
ORY,TLS
PRG,LBA
AGS,ATL
LUX,FAO
HDY,CNX
PGU,SYZ
PHX,GJT
SWJ,VLI
CTA,LYS
BRS,BOD
SYD,AYQ
LHR,IAD
CWA,MSP
CDG,ICN
LED,NCE
SZX,NGB
MAR,CUR
PFB,POA
PER,ALH
PMI,BIO
MUC,OPO
FSM,ATL
NDR,MPL
HKG,PUS
ATL,AUS
BTK,DME
DFW,FRA
KTN,HYG
LAS,JFK
LPL,LDY
AMS,ZAG
CAN,LYI
VKO,KJA
DFW,MLM
DMM,CMB
GYD,TBZ
CKG,KRL
FAO,NCL
SOF,MXP
HND,KMQ
HER,HAM
ADB,STR
TMU,SJO
CHC,OOL
DAR,CAI
FOC,XIY
TXL,ZAG
GUM,ICN
ARN,TXL
SYD,BNE
LHE,KHI
GDL,MEX
NNG,SWA
CTU,SYX
DLM,BRS
DME,RHO
CPH,BGO
CVG,FLL
HKG,PVG
HNL,AKL
LAX,PVG
JNB,NLA
REU,HHN
BDL,FLL
BSB,LIS
ATL,SAN
HRG,HAM
SJC,LAX
TUN,LAQ
NAN,HIR
ATL,SFO
CGO,TPE
MLA,LYS
JFK,EZE
BFS,LGW
CIA,RYG
BRI,CGN
HET,HGH
HRE,ADD
SHA,CAN
ACA,IAH
PHL,SBY
TZX,IST
ORD,ATL
MSP,PSP
ORD,ACY
RAI,BJL
BHX,OPO
SEA,STL
CCS,MUN
YTE,YFB
JFK,BRU
OSL,BNN
MRS,RAK
BOD,MUC
ICN,VVO
PEK,NGB
NRT,YGJ
BOM,GWL
SHA,CTU
LBS,NAN
LAE,POM
LIS,SID
SCO,GYD
DPS,JOG
RIC,EWR
XRY,HHN
CSX,RMQ
PKU,BDO
NAY,CIF
CGO,UYN
ATL,FCO
GRU,DXB
CKB,SFB
CLE,CLT
ATL,AEX
NBO,LLW
MEL,AKL
TLV,DME
RIX,FCO
MAD,AMS
CGO,KWE
PEU,LCE
SMF,PDX
TFS,EMA
ZCL,TIJ
ABV,PHC
FUK,PVG
GRU,CNF
SIN,BLR
GRU,MIA
ORY,RAK
MIA,RTB
CGN,RLG
NBO,MWZ
TNG,CRL
MUC,DUB
FCO,OLB
DME,SIP
REU,NCL
ATL,GDL
PTY,MIA
BCN,NDR
LZH,SHA
BEL,MAO
DEL,HKG
DXB,KRT
FAO,BRU
CWL,TFS
OOL,ADL
LOS,ACC
ALG,BEY
SAW,KWI
LAS,YVR
HKG,HAK
DAT,PEK
LIS,PHL
LIS,LHR
YVR,LHR
HET,WUH
KHN,PEK
MCI,LAX
LAS,GTF
ROA,ATL
STR,SKG
SIN,KUL
NNG,LHW
IMT,MSP
CBO,MNL
DPS,TPE
MIA,IND
YYC,SJD
ELP,LAX
AEP,NQN
AOI,NRN
AYT,FRA
DUB,BCN
HSV,CLT
CAN,NKG
CSH,ARH
GMP,TSA
ACC,AMS
TYN,DSN
PEK,DXB
PMR,WLG
POP,YHZ
KUN,TPS
LTN,BUD
ICN,TSN
SVD,SLU
KRK,MUC
UIO,SAL
KJA,FRU
TXL,SVO
BDO,SUB
XIY,FOC
LGW,DLM
WUZ,ZUH
NRT,KHH
LYS,HER
PMI,LGW
HKG,BOM
BNE,VLI
PMC,BBA
SKG,CGN
MSP,SEA
YXJ,YVR
NNG,WUH
ORD,BRL
CGN,HER
KMG,LJG
AAR,CPH
GAU,BKK
NQY,EXT
LED,OSS
ANC,CDV
OTP,BEY
FMM,BEG
CGN,ZRH
CDG,YYZ
BKO,DKR
LZH,ZUH
GVA,HAM
BOS,LHR
SXR,IXJ
BES,BCN
FCO,CTA
RIW,DEN
EFL,LGW
BCI,LRE
HEL,BMA
XMN,SHA
LGB,PDX
LIS,BUD
LAX,ABQ
SJC,HNL
SLC,MEM
ACE,HAM
CTA,MUC
LGW,BOD
MSP,SYR
HAK,CTU
GRU,SDU
SIN,IPH
AKL,ADL
BKK,MDL
MEX,JFK
SHA,TSN
ORY,OPO
TRC,MEX
CHA,PIE
FAT,PHX
SAN,TUS
AUA,CCS
JNB,CAI
CUN,BOS
EBL,AUH
BUD,LHR
MHD,AWZ
OVB,HKG
LEI,MLN
FAT,DFW
TUN,NAP
TRC,CUN
IST,MHD
CIA,FKB
CPH,AYT
FRA,RZE
SJD,GDL
VCE,LIS
MEL,LST
BRU,VCE
YWK,YBG
HGH,XIY
UAH,NHV
BOM,MRU
WNZ,KWE
RDU,LAS
TPE,SZX
HBE,SHJ
IKT,ULK
HKG,CJU
KWI,AUH
IAH,MSY
INH,MPM
SIN,VTZ
BKK,HND
GRU,LIM
IBZ,BSL
PLZ,JNB
LIR,SYQ
PEK,TEN
SHA,FOC
AMM,CAI
HER,MUC
GIG,NVT
HTY,SAW
AYT,STR
ADD,DXB
FOC,TSA
VLC,PSA
ASB,DME
YYZ,CAI
NKG,TYN
ORK,EDI
WRO,PIK
MNL,CEB
DME,ROV
ADU,THR
PHL,PHX
KIX,TPE
CLY,MRS
AMS,ARN
DEN,HOU
ARN,HEL
IXU,BOM
AUH,MCT
TUS,DEN
SIN,BLR
DME,ALA
DME,ALC
FIH,BZV
CTA,SVO
ATL,FAY
CLT,YUL
SLC,IDA
KWE,XNN
CLT,HPN
MUC,VIE
LCA,BSL
PTP,SBH
SJW,HRB
DAL,AMA
COU,ORD
GAO,HAV
AGP,DME
BDQ,BOM
TSN,HRB
SXR,IXC
TAK,ICN
AES,GDN
DCA,MSP
ANC,OTZ
CGK,BKS
KWL,BKK
CRL,DUB
NGO,BKK
BKK,CNX
OSL,OLA
RDU,MSP
LHR,BCN
JYV,HEL
LHR,SIN
ABQ,JFK
PVG,PEK
SEA,NRT
EMA,TFS
SYD,NOU
LGA,DFW
TAS,BKK
MDW,TUL
SYX,XMN
SFO,LHR
TAS,FCO
ZRH,PHL
DEL,BDQ
ORF,LGA
CGK,HKG
KUL,HKT
FAO,ORK
URC,TAS
AXT,HND
LAX,BDL
AUH,MXP
JNB,WDH
ZRH,MLA
DUS,BIA
JFK,SAL
WXN,CAN
BES,BCN
LBD,REN
JIB,HAH
EWR,OPO
TBZ,GYD
SOU,LRH
CXI,HNL
PDX,MSO
FCO,CTA
HRL,AUS
GPS,GYE
GDL,MID
BLQ,CTA
MAN,TPS
HAK,KWL
KUN,NOC
ATL,BON
DEN,OMA
BHM,FPO
NBO,HRE
TRV,DXB
TNA,SYX
LAX,SVO
NRN,PSR
AUH,MCT
GVA,OTP
YUM,PHX
MAA,IXM
LPA,GLA
DLC,LYG
MIA,CHS
MLA,VIE
UPN,TIJ
UDI,RAO
LIT,ATL
AMS,IAH
HRE,ADD
BZR,NRN
ABD,SYZ
ALA,PEK
FUK,ITM
CHC,SYD
VNO,FRA
BLE,GOT
MNL,CGK
SHA,TAO
KZN,IST
DAL,MCI
AMS,IBZ
JIB,DIR
KAT,AKL
ISA,BNE
CPH,FCO
TAS,ROV
LPA,BIO
WUH,YNT
KUL,CTU
BRU,EWR
FRA,FNC
KSQ,LED
BHV,KHI
RCM,JCK
PHL,FCO
ORD,DFW
DCA,IAH
ELP,DFW
LED,HAM
CCS,PZO
CTU,ZHA
MAN,KRK
ATL,PHL
BPN,PLW
ISA,DRW
LED,TJM
LYS,NTE
SDL,BMA
PNS,BNA
FLR,TXL
DFW,BZE
AGA,ORY
TFS,BRU
HGH,PEK
GRU,JFK
CDG,ARN
RGI,FAV
TXN,ICN
IAD,ALB
IKT,HRB
CIT,TSE
GIG,BEL
TAO,CGQ
NRN,TSF
STN,WMI
DFW,LRD
UBJ,ICN
XMN,HSN
RDM,SEA
SHX,ANI
BOS,MIA
LGW,HER
RFD,LAS
SZX,HGH
DUB,MAN
ORY,FAO
ALC,BHX
FCO,ZRH
ANM,TMM
PEK,DAT
ARN,LAX
SZX,ICN
HKG,BKK
IAH,OAX
CTU,SWA
TFS,HAJ
CCF,DUB
JNB,AUH
RUN,MRU
LXR,JED
HET,HGH
LCE,UII
FLL,LEX
HEL,HAM
TRF,POZ
RDU,TPA
TPE,CKG
LED,EGO
JED,FCO
BOG,CUN
PMI,CPH
ATL,SDF
PMI,LGW
SVO,ARN
DEL,IXJ
SZX,CGO
BZG,BHX
URC,CTU
POA,PFB
KUF,EGO
ABJ,ROB
FAR,MSP
HAK,KMG
JKL,LRS
PHX,MSP
ATL,ILM
PBI,DCA
TLV,VIE
CAI,HRG
LIS,MIA
TGZ,MEX
INU,BNE
KBL,DEL
DYG,TSN
MUC,AUH
CMN,TLS
AYT,LGW
TIJ,SJD
ORV,IAN
ROB,FNA
BHX,FAO
FAO,STN
SVO,SGC
DME,VRA
ORD,JAX
YQB,YHU
CTA,FCO
KGL,BJM
CGN,KGS
LAS,DEN
LHR,JFK
SXF,SVO
PFO,BRS
OKC,LAX
JPA,GRU
DTM,ADB
DLC,PEK
ATL,SFO
PAP,JBQ
MEX,EZE
BET,KWN
ATL,CHA
PHX,PIT
WUH,DLC
NKG,HAK
RIY,AUH
IST,ECN
NOS,TNR
DLC,CGO
JFK,MXP
IAD,GSO
CUN,YYZ
ETH,TLV
AGA,AMS
CTU,NNG
DLC,TYN
HGH,CKG
SIN,PLM
NCE,TLL
CCF,STN
MIA,STI
LHR,DEN
MXP,CGN
MAA,VTZ
YIH,CKG
CKG,CGO
AOJ,CTS
URC,KHG
CEB,PUS
TSN,SYX
AGP,EMA
DUS,IBZ
BWN,KUL
SOU,EDI
WRO,ZRH
LFW,CKY
XMN,WUS
CTS,UUS
PEK,KMG
PPW,NRL
ORN,BCN
BOJ,CPH
LGA,LIT
TRD,MJF
JIJ,DIR
LPL,CDG
CNX,SIN
DLC,HGH
LIN,AMS
ADL,WYA
IST,LED
KWI,JED
PEK,BAV
MLE,KDM
TAI,DMM
ARN,HFS
DUB,BOS
SAT,MCO
MLA,CDG
WNZ,CAN
DFW,FLL
ACE,ORK
KIX,WUX
SZX,NNY
LHR,BWI
SXF,TLV
CUN,YQB
FRA,IST
DFW,MSN
ZYI,SHA
NWI,EDI
CGD,XIY
HRE,LUN
LUN,HRE
MDW,JAX
STN,JER
SVO,BLQ
RSW,MKE
BME,DRW
AMS,BJV
HKG,PEK
SOU,LIG
STN,PEG
SXB,AMS
COK,AUH
BNA,DCA
MIR,NTE
GOT,ARN
MDE,MIA
TPE,HAN
FOR,LIS
GAU,IXS
ATH,JSI
MIA,PIT
PUS,CEB
SHA,WUS
STI,JFK
SYD,SIN
BNE,GLT
TRN,BDS
EBL,BEY
PHL,MCO
HOU,GSP
BSB,BRA
JED,CMN
MAD,ALG
MAD,AGP
MFR,LAX
SKG,DOK
DME,KIV
LJG,SJW
ICN,KLO
PVG,JJN
DTW,CRW
MIA,CTG
KMG,NNG
CPH,AMS
EWR,BRU
YWK,YZV
CVG,ORD
ZSA,NAS
SPN,KIX
JHB,BDO
AKU,CTU
PHX,DEN
ACE,MUC
LAS,CLT
AMS,BOM
GAU,IXB
HER,MXP
HEL,ICN
CMB,AUH
NAP,NTE
CSX,HJJ
CDG,MRU
AEP,MDZ
BIA,NCE
BKK,DXB
HKD,TPE
OPO,NRN
NOC,STN
MSQ,ARN
SFB,MLI
PIS,SNN
CLT,LAX
SZX,BKK
SAW,STW
GSO,CLT
REP,BKK
SVX,NSK
IAH,BFL
SSA,SDU
TPE,NRT
IBZ,MAD
YYQ,YWG
LPA,CMN
TUS,SJC
CVG,CUN
HKT,LED
HFE,FOC
RNS,CDG
RYG,GDN
CLT,MKE
BEG,ZRH
ATH,HBE
DEN,BFF
FLL,SFO
TPA,DCA
BHM,TPA
NAP,AMS
ICN,KMQ
HEL,LED
BCN,CAI
YVR,LAS
KHN,SHE
VRN,FRA
DFW,OKC
NRT,SIN
ADB,ECN
NPL,AKL
LJU,VIE
ARN,BGO
CSX,WUX
LAX,IAH
LUN,JNB
CGN,BCN
SMI,MUC
SAT,LAS
MVP,BOG
GRZ,ZRH
TFS,NTE
MCO,PTY
BWI,AUA
SEA,DEN
WAT,MAN
FRA,LIS
MEX,IAH
BSB,CGR
GDL,TRC
WUH,KHH
REP,DMK
ASV,WIL
ODN,MYY
CAN,YNT
CCU,BOM
WLG,SYD
CKG,WUH
XIC,KMG
LAX,SAF
FDH,DUS
DEN,SJC
RIX,BGO
BTT,AET
CGB,GRU
PER,KUL
BTS,PRG
MAD,VIE
JFK,CHS
CSX,WNZ
TFS,BRS
WNZ,ZUH
LYS,AMS
SHE,XUZ
UET,TUK
CJU,KPO
MSP,TUS
CRL,NDR
PRC,LAX
BNE,ASP
BCN,EMA
AMS,HAM
CEK,FRU
PEK,TGO
OZC,MNL
DXB,HKG
KUL,BKK
AUH,GXF
HRB,CGO
DEL,KBL
DEN,OAK
ICN,KHN
ASU,EZE
DFW,ACT
FRA,KUL
LTN,VCE
NKG,KHN
SVQ,LIS
LGA,MDW
ATH,SOF
YYZ,YEG
JNB,ADD
MAN,JER
YVR,LGW
DAY,LGA
LOS,COO
JER,EXT
PEW,RUH
AMS,LIN
GCI,MAN
SYZ,RAS
CNX,SIN
KLO,MNL
RMA,BNE
BKI,HKG
TSN,HKG
ATL,AZO
ICN,KHH
ATL,MCO
YCD,YYC
BOS,DFW
PHL,LIS
SZA,LAD
NTE,TLS
ACT,DFW
RIX,MSQ
GRU,COR
CCS,BNS
ADB,SAW
MXP,BDS
AGU,MEX
CLT,CAK
CKG,PVG
JRO,KGL
PHL,STL
YMO,YKQ
ORY,MRS
RUH,DWD
LHW,TYN
TSN,PVG
ALG,AMM
SIN,CMB
BSL,HAM
ATH,NTE
CMH,IAD
BOM,NAG
BRN,CGN
XMN,MFM
MOT,AZA
BMI,SFB
HBE,RUH
SJD,MTY
CGO,TAO
FOC,CAN
PRG,EDI
SHE,CIF
MXP,SOF
DTW,STL
BVA,BDS
PEN,LGK
BWI,BNA
CDG,ABZ
ARN,EBL
TRN,MUC
MSP,LAX
AKL,SIN
AYT,CPH
DJE,LEJ
LOS,LBV
CTU,JDZ
HNL,CXI
CNX,HKG
BDL,DCA
SVO,ALG
OKC,DEN
BWI,DEN
HKG,YVR
OPO,LGW
PSA,MLA
YYZ,SJU
ECN,ADB
JFK,DUB
JFK,SAV
FDF,HAV
KHI,JED
HNS,SGY
BHX,TXL
SRG,BTH
DLA,CDG
BCN,PSA
GOJ,PRG
YRB,YAB
RUH,DMM
PVG,SYD
CPH,LGW
MIA,VKO
EWR,ORD
HSV,ATL
MNL,PEK
LHR,ASB
CGQ,YNJ
NBO,LOK
KSC,PRG
LPA,LGW
BGY,ALC
SHA,CTU
KWL,XIY
ORY,TFS
ORY,LRH
HKT,HKG
YYZ,GEO
ZRH,LJU
TXL,CGN
ICN,KIX
LDB,VCP
AMM,BEN
TJM,UFA
LOP,SUB
GMP,CJU
BRS,BGY
TPS,PMF
SNV,PZO
FOC,PEK
CEN,MEX
LAX,BNA
TIP,TOB
