source_airport,destination_airport
JFK,FRA
CAY,PBM
YVR,YXY
ABZ,MAN
YYC,YEG
LIS,MXP
YUL,YWG
BKK,REP
ICN,ALA
GLA,ACE
YIW,CTU
MSP,SFO
HNL,ATL
CAN,WUX
TPE,WUX
TFN,LPA
ZRH,MIA
TKU,MHQ
HUN,TSA
RAP,DFW
SJU,IAH
DME,VOZ
CGN,MAH
IXM,MAA
KIX,SGN
BHX,KTW
LAX,CAN
SVO,TJM
YYT,YJT
LAX,BOS
ISB,MXP
MIA,DTW
BEG,GSE
AKL,DUD
AYT,BHX
EMA,REU
PVG,HAK
ALA,KUL
PHX,HNL
PVG,XIY
HKG,YYZ
TSE,GUW
IXE,BLR
DEN,YWG
JHG,KMG
AHO,BTS
NKG,PVG
TUL,MSP
CDG,TRN
YXC,YLW
DEN,AIA
CMN,TXL
VIE,SJJ
THR,AZD
XIY,KWL
HKG,SIN
HER,SZG
MCI,LAS
DEN,AUS
KMG,LUM
REC,FRA
SHA,XIY
JED,HBE
IXB,GAU
BHX,SPU
CCS,GRU
KMG,LYA
XFN,XMN
PTY,LIM
BLK,IOM
YYZ,WAW
KIJ,ICN
PSA,SUF
YYZ,YYC
POS,LGW
SGN,AUH
LHR,IAH
WUH,KMG
BMY,KOC
ALB,FLL
MAD,MAH
AGP,DME
SJP,RAO
SDQ,CDG
RUH,SKT
SYD,MEL
KBR,JHB
LAE,GKA
ELS,PLZ
PEK,YIW
PGD,SGF
ITM,NRT
DLC,TYN
TPS,FMM
INC,PEK
TSE,IST
ESD,FRD
ULN,FRU
FIH,BZV
CAI,LXR
CAG,KUN
PHL,LAS
DEN,ORD
CTS,PEK
ORD,CLE
CVM,MEX
HAK,TPE
DFW,YEG
LYS,SVQ
TPE,NKG
ILO,PPS
BRU,TXL
IND,JFK
ATL,JAX
AEP,BRC
MCO,RIC
SNN,KRK
BEN,TUN
LGW,NCL
LNY,HNL
DME,NOZ
MIA,GGT
YGJ,ICN
OLB,HAM
CAN,TEN
GUM,NRT
BKK,VTE
ORD,RIC
LAR,DEN
YUL,PHL
SGN,BMV
LGW,LYS
TPE,HGH
CCS,AUA
AGP,HAJ
JFK,JNB
BIA,LYS
SEA,SJC
MSY,FLL
MAN,NAP
CLT,LIT
HKG,DPS
BDJ,BPN
SAN,RNO
SYQ,LIR
BNA,ATL
CDG,BKK
DUB,MCO
GRU,FRA
FUK,AMS
BKK,TNA
PUS,NGO
GOA,CDG
WIL,MRE
CPH,VIE
KUL,CGK
DME,GOJ
HPH,DAD
WRE,AKL
SXF,RAK
GSO,DFW
DTW,MCI
HEL,CDG
DXB,JED
ORD,SNA
LIS,BRU
XIY,LHW
EDI,CPH
BLQ,SUF
AXT,HND
DXB,LHR
EVE,ANX
RYG,TLL
BRS,CEG
HET,HLD
YUT,YZS
BWI,ROC
BKK,BRU
JTY,LRS
DFW,CLE
HKG,KMG
LIT,BWI
SZX,SHA
YUL,LHR
PMI,BHX
KJA,LED
ICN,IST
MTR,BOG
NKG,KWE
BTS,EDI
JFK,ROC
MAN,FUE
HNL,OAK
GUA,PTY
BOM,CMB
IAH,DME
FRA,HEL
THR,MHD
DEN,PIR
FRA,MRS
YFB,YRT
PEN,BKI
SCN,LUX
SVO,BAX
CTU,SHA
AFZ,THR
IND,MCO
AYT,HAJ
JKH,MJT
YXT,YYD
BCN,MAH
LGW,SPU
SVO,DNK
BOG,SMR
TXL,OSL
FCO,VLC
MEX,MIA
TPE,YVR
KTM,DAC
DFW,EZE
RHI,IMT
CGK,BTH
ROB,ACC
VLC,LPA
LHR,EBB
TIP,BEN
FMM,SNN
JNB,WDH
YWB,YZG
BGY,PMO
MRY,DEN
SEA,MSP
RNO,MDW
YQD,YWG
ICN,LHR
ATL,PHX
SAT,LAX
KHI,MUX
AUH,AMS
ADL,BNE
SJO,TNO
DCA,TPA
RYG,BVA
CLJ,LTN
KOA,SJC
PMI,ORY
ZAG,VIE
TRZ,MAA
TPQ,MEX
CPH,ADB
XIY,BAV
DMB,DME
SXM,SAB
LIM,DFW
TLV,CDG
CAI,TUN
IAD,PHX
ARN,TXL
XMN,YIH
AMS,IAH
CSX,SHA
FRA,RZE
CDG,CLT
HND,SHA
MUC,SVX
BOS,LHR
CCS,MAD
SCL,CJC
NCE,LHR
LHR,EDI
JFK,SXM
BRU,FLR
DAC,KUL
DUB,NAP
CAI,ZRH
ABJ,DKR
LXA,CKG
SVO,PKC
OSS,FRU
GVA,CMN
KUL,AMD
PRG,HEL
FRU,ALA
BLQ,OLB
LAS,CLE
UIO,BOG
LPQ,BKK
HAM,TFS
VLN,AUA
IAH,BRO
CTS,HND
IST,CZL
CAN,REP
OZH,VKO
SYD,POM
XIY,YNT
CHC,SYD
MAD,VVI
KWL,HKG
VLC,BRU
URC,CAN
ACA,MEX
ZRH,DJE
UFA,TAS
VIE,TLV
ENY,XIY
TXL,GDN
ODY,VTE
CCF,DUB
SGN,PNH
DFW,MSP
NCE,GOT
DLC,LYG
CMN,LPA
DWD,JED
DXB,KJA
LHR,HEL
SVG,BGO
SVO,UUS
SXF,LPA
XNN,XIY
BLQ,LIS
LAD,TMS
AMS,RIX
ATL,SAT
SAP,ATL
AMS,KGS
SHJ,BGW
RAK,NCE
VCP,IOS
PMW,AUX
LAS,OKC
KBP,MSQ
FAO,BRE
BEY,FCO
EGO,FRU
LAX,MEX
SIN,CGK
BKK,HKT
BNA,JAX
GUA,ATL
BCN,LGW
CAI,RIY
LHR,AUS
PEK,ZUH
ADD,BKO
FRS,BZE
USH,EZE
HRB,YCU
SHA,FOC
LYS,AMS
MAB,RDC
KTW,SVG
TPS,BTS
MDW,PHL
NYO,BRE
KOE,MOF
BJF,BVG
CFU,LBA
MEX,ATL
YYC,PVR
PUY,STN
NBO,MYD
NUE,FUE
DJE,MRS
BIS,SFB
VIE,CLJ
BOM,LKO
CBO,MNL
WUX,XMN
NKC,TUN
HRE,NBO
KMG,CSX
XIY,TNA
HEL,KAJ
PHL,MKE
MAO,BAZ
XIY,HFE
MAN,MBJ
BRS,KEF
HAJ,VIE
PGD,LEX
GDN,GSE
LIS,OTP
MCO,CUN
DEL,IXJ
PSC,LAS
ACE,STR
ATL,GDL
RSW,DTW
CAN,XMN
MAD,ATH
DLC,KIX
LHW,WUH
XNN,CKG
BCN,VNO
CGN,LPA
GSO,CLT
LHR,YYZ
IFN,DXB
RSW,MSP
SYX,XIY
VOZ,DME
RUH,KUL
CJB,BOM
KBR,KUL
TNG,BVA
AUH,CGK
CLE,MDW
ORD,ICT
FUE,PIK
CCU,IXS
EZE,GIG
KOE,LOP
NAN,TRW
VIE,IAS
BRU,BCN
AOR,SZB
NRT,YVR
PTY,BOS
CGN,BIA
POS,PTY
LPL,FUE
WXN,PVG
FAT,LAX
NWI,MLA
FCO,VKO
SIN,MEL
SAT,DEN
HOM,ANC
NSI,DLA
SLC,TUS
SMR,BOG
IAH,HNL
DTW,IAD
LAD,LHR
ANU,PUJ
PRG,FCO
HAJ,DBV
KWE,XUZ
BLR,VGA
DCA,BOS
STX,SXM
YYZ,DEN
ATL,LAX
NAP,BRU
MAD,AMM
CPH,FCO
CGR,CGB
AMD,JAI
MAB,BEL
GYD,ALA
MIA,MAD
BLL,RIX
KWI,BAH
TYS,ATL
SYX,KMG
ESB,ECN
AUS,ATL
HAK,CTU
TLS,ATH
BWI,MYR
JFK,BOG
MDW,DEN
MSY,MCO
CPH,DUB
OGG,SEA
XMN,BKK
LGW,PSA
WKJ,CTS
SJC,HNL
LPA,LIS
BDL,MIA
AMS,AGP
CAI,PEK
YIH,HKG
AKL,NRT
LGA,BNA
FIH,FKI
DEL,SIN
OKA,NRT
ATH,SAW
KQA,DUT
MFM,SHA
TLV,KRR
IAH,MEX
GLA,BRR
HAM,BIA
REP,DAD
DAR,AMS
ESB,MUC
HFE,TSA
LHW,HGH
STR,XRY
BNE,SYD
DEN,ONT
PEK,NGO
KBL,DXB
MXP,MAN
CUN,DEN
MFM,OKJ
IAH,HSV
ABZ,SYY
DUS,AOI
HER,AMS
ALC,EDI
EZE,LIM
KTT,HEL
WUH,TAO
LGW,NCE
DEN,YQR
TIJ,VER
JFK,SXM
PHC,LOS
MFM,CNX
FOC,MFM
SAT,MCO
HNS,JNU
DBV,BHX
DUB,KIR
BCN,MAN
AUH,HKT
SDJ,NGO
CGH,GIG
NRT,HAN
SDF,PHL
MCO,SAN
CNF,GRU
NCE,VCE
POS,GEO
MAD,BOG
KLU,HAM
ARN,LAX
HKG,SFO
DTW,DCA
FAO,BRS
IST,FRA
RIC,BOS
MUC,FLR
PET,POA
PHL,ROC
BAQ,MIA
MKE,CLT
CND,IST
OSL,SDN
WUH,HGH
HRB,JXA
DFW,AMA
CTU,HFE
YVR,LHR
MFM,NKG
WUH,TNA
SMF,PHX
CMB,BOM
PAG,MNL
CGB,ROO
ASU,AGT
CDG,EVN
JFK,LAS
LED,RHO
TNR,CDG
HUX,MEX
BCN,PMI
FLR,CAG
BNN,MQN
VPE,SPP
LAX,FRA
ATL,MEX
GRO,MLA
JLN,DFW
KWL,KMG
CEB,MNL
YQT,YTZ
PHL,ORD
VNS,AGR
SVX,SVO
ORD,PAH
ATL,GSP
SLC,DFW
TJA,VVI
FUE,LEJ
ABZ,BRS
MEX,JFK
LIS,ORY
MEX,MTY
SCL,GYE
PBD,BOM
HAN,NGO
TNA,XMN
SAT,SEA
SJD,ATL
VKO,BUD
VRN,TFS
HKD,KIX
CVG,MEM
MEX,CJS
CAY,BEL
ATL,BMI
FUK,OKA
PLS,XSC
NKG,JJN
LPL,AGP
LGA,SDF
GDX,IKT
PEK,CDG
ITM,MYJ
SWA,HGH
TYN,NKG
CDG,BOD
INC,XNN
DFW,TPA
DFW,OKC
SDF,CLE
AEP,MDQ
ALG,BRU
CSX,XMN
SGN,MEL
DFW,PNS
FMO,STR
SYZ,BDH
ESB,ERC
CDG,ABV
SAW,MUC
XBJ,THR
ATH,TIA
IST,GOT
SEA,DEN
HGH,NNG
SAN,SFO
XMN,NRT
LHE,JED
DUS,AYT
LTN,IAS
MCT,BOM
FNC,LPA
IAD,PUJ
MDE,BOG
IXJ,DEL
CPH,BRU
DKR,BRU
BGO,LGW
MTY,MEX
CCS,BOG
NAY,CZX
PEK,TNA
CTU,FOC
PIT,JFK
FCO,TIA
BIO,CDG
PFO,KRK
LED,LBD
XMN,LZH
RTB,MIA
ZRH,MXP
CNX,DMK
SXF,SVG
BOY,OUA
MCO,GLA
CDG,ORD
RKS,GCC
DLC,NRT
MIR,TUN
PVG,CDG
MRS,ATH
ROC,PHL
GOT,LHR
PEK,JJN
KHV,HRB
DXB,ISU
RAS,MHD
MEL,KGI
DUS,CAG
EDI,MAH
ORF,JFK
ORD,DTW
CSX,SHA
YHR,YNA
PDX,BOS
FCO,ORD
CTU,JJN
GRU,LAD
SAL,MGA
TSN,CAN
HFE,XIY
SAN,STS
YQD,YFO
HKG,CKG
YVR,YZZ
ATL,BHM
CTA,LTN
GND,MIA
ICN,CSX
FAO,BHX
AKL,NAN
MZV,BWN
PSA,TXL
NRT,LAX
TNA,XIY
YYZ,DCA
MDW,LGA
SKN,ANX
BOG,CUC
JED,DAC
CNF,CKS
CGO,TAO
IST,SJJ
UPG,MKW
ALC,NYO
BRW,NUI
ORD,FSD
CTU,HGH
CAN,NRT
TYN,KHN
SIN,TRZ
LIS,BVA
AUH,COK
CGN,KGS
FAI,BTT
MLA,MAN
THS,BKK
CPH,WRO
DEN,MSN
MBA,HAH
MAN,YYZ
BRU,LPA
HGH,TSN
GIG,MAO
DCA,SAV
YLW,YXY
ACE,PIK
PMI,LBA
ZYL,DAC
SIN,PVG
TRV,DXB
YSO,YMN
BRI,LIN
IFN,MHD
CDG,HND
GDN,LPL
TIJ,UPN
VII,SGN
TUS,PHX
GLA,LHR
KGD,SVO
DFW,JAN
SGN,FUK
LBC,BGY
CFU,STN
YUL,EWR
NIM,CDG
MIA,MDE
BJV,BRS
BSL,HRG
BOG,IBE
IAD,GSO
NGB,TAO
EWR,ATL
PHL,LIS
WXN,CTU
SIN,CDG
CTU,HRB
CTS,KIX
LPA,ZRH
MAA,BLR
FRA,ATL
VIE,LCA
SSH,LTN
RDU,LAS
PVG,TPE
OXB,CKY
RTM,BUD
KUF,NSK
MPL,LGW
NAP,CTA
LYS,LIS
SXM,PHL
LGW,HEL
LAX,TUS
ATL,AUS
KWI,LXR
ECP,ATL
AMS,TLV
SVG,SXF
RIX,STN
FRA,PMI
BZR,RYG
CTU,ICN
BGO,TOS
CPH,BLL
SHJ,HOF
CDG,MIA
GRU,SCL
CZX,DLC
SLC,PHX
CLT,MEX
HOT,MEM
LGA,YHZ
ANC,PDX
PDX,SMF
GRO,POZ
BOM,BLR
BOS,MUC
VLI,NAN
KWL,XMN
MSN,DEN
CDG,EVN
PHX,ATL
NTE,AGP
MAN,JMK
MNL,MFM
KRK,ZRH
VIE,TFS
AKL,NPE
XMN,KMG
AAL,ALC
DJE,HAM
DEN,JAX
NCL,FAO
CCU,DEL
FLL,RIC
BIA,LYS
BKO,ABJ
JED,AMM
URC,XIY
PVG,TSN
LCA,SOF
SHA,FOC
CHO,ATL
CUR,BON
VQS,SJU
MUC,PRG
IAD,ATL
DXB,RUH
LAX,ORD
AGP,AAR
REC,PNZ
LPA,LTN
MGM,ATL
SHA,TNA
MIA,PAP
DUS,AYT
IAD,GUA
OAK,BLI
CDG,SLC
CCU,IXR
AHB,MED
MUC,LIS
MIA,BSB
STN,OSR
BOD,MRS
RHO,EIN
MXP,KIV
GPT,ATL
FCO,NTE
EWN,ATL
KHN,CGQ
PVG,OKA
GDL,LAX
FSC,ORY
MSP,YYZ
COK,KWI
ATL,MKE
MHD,KSH
SIN,PEN
CGO,KWL
SEA,ORD
ESM,CLO
LGW,VIE
BVA,ZAD
ATH,GVA
HRG,SSH
BOM,BRU
DAC,CXB
HAJ,PMI
AJU,MCZ
ZRH,IBZ
VIE,CTA
CAN,CKG
MNL,TUG
VLI,SON
TPA,HOU
TJM,DME
IST,DNK
BSB,SDU
BAQ,CLO
BWI,BNA
CCU,MAA
PUY,DUB
ABQ,SLC
TPA,BNA
CIA,PIK
FRA,IKA
BPN,SUB
IAH,CAE
SYR,ATL
ICN,MUC
OAK,EUG
ORN,CDG
LUX,DUS
CCJ,DXB
LHR,KUL
HKT,OVB
SHJ,KBP
JNB,CDG
ALC,MAN
ABE,PIE
EZE,GRU
SIN,NRT
BRU,BRS
DEN,RSW
CGK,SUB
PDX,SFO
ICN,BKK
MPL,SXB
DXB,HAM
KRR,LBD
PER,BNE
BRU,KEF
HEL,NGO
GYD,LHR
BRU,CPH
CDG,DXB
VIE,CPH
AGP,MUC
YWK,YKL
YSO,YYR
GVA,RAK
SIN,HKG
TGD,FCO
BHX,EWR
HAH,DZA
SUB,BPN
ORD,BUF
PMI,NTE
ICN,SIN
DMK,RGN
LYS,DUB
SOF,LCA
KHI,PJG
LAX,MNL
BOD,BIA
NAT,GRU
ATL,ORF
DXB,KGL
CGP,MCT
TIJ,CUL
DCA,TYS
BCN,SVQ
PRG,TLV
JIB,SAH
DFW,MOB
RMF,ZRH
ATL,CSG
AOJ,ICN
ATL,TUL
YFB,YOW
MSP,DTW
BGY,IEV
AHO,GRO
YYZ,MCO
PMI,CGN
DLC,NGB
SVO,MMK
VNO,CRL
CDR,DEN
BKK,SIN
SKG,RHO
ALG,MRS
ATL,BTV
ORD,LHR
CLT,MSY
MHD,SYZ
ANC,MSP
SIN,SRG
TSN,PVG
KMG,CAN
TAO,XMN
SYR,YYZ
YYC,PDX
LAX,MEL
PRG,MAD
ABJ,DKR
SHE,TAO
TAS,URC
SIN,PER
PRN,LJU
SAN,IPL
SIN,ZRH
MRS,DJE
DFW,LAX
GLA,ACE
KBV,USM
GSO,ATL
EWR,RIC
MPA,NDU
YNZ,DLC
MAG,LAE
MEX,VSA
VLC,ORY
AZI,DXB
KRK,CDG
KWE,FOC
SYD,WLG
LAX,IND
SPU,ATH
LGA,DFW
RAK,GVA
BHX,BHD
MIA,POP
MSP,GRR
ICN,HNL
MAA,GOI
KWE,HZH
MKQ,DJJ
ICN,HRB
FUE,BOH
DCA,MCI
LUX,FSC
MPM,NBO
MIA,PLS
DLC,TPE
YUY,YUL
BKK,NRT
NBO,BJM
HRE,LUN
MEM,DFW
ABV,COO
DRS,ZRH
YGX,YWG
LIS,BIO
DUB,RAK
GRX,MAD
JFK,LAX
CNS,GUM
EWR,PTY
OKC,ORD
JNB,BEW
HRE,LUN
WUH,PEK
CUU,HMO
MSP,IAH
MEM,MCO
HEL,JFK
SJW,NGB
ATL,ORF
KLG,RSH
MSP,PHX
TAB,BGI
SZX,KMG
BCN,MAH
MDZ,EZE
KRT,DXB
ANC,ADQ
JAI,BOM
YYZ,UVF
PDX,MDW
AMS,LPA
CVG,SLC
EMA,CDG
XMN,TPE
KSH,THR
BCN,TLV
PDX,RDM
RAK,STN
HGH,KWE
CTU,KMG
SAW,SXF
AER,TZX
SJC,MSP
FPO,EWR
CDG,VLC
SJC,LIH
GCM,CLT
JFK,YYC
OSL,HAU
PHX,ZIH
KIN,POS
ENA,ANC
MIA,YYZ
BGY,BDS
FUK,HND
KHH,SGN
ADQ,ANC
LYS,FLR
DXB,DYU
BEL,MCP
BVG,HFT
SHJ,AMM
DAR,LLW
LHR,GRU
BOM,LHR
DUB,ADB
KBL,KDH
DFW,MLI
TFS,GRZ
ALG,OGX
FLL,GHB
MNL,CGY
OVB,FRU
CLT,MIA
CTU,WNZ
FRA,CFU
MST,TPS
SNA,ORD
KWL,CKG
IAH,MTY
ATL,MAN
EBB,JUB
DLA,FIH
KMG,WUH
KCH,PEN
YTZ,YQT
DUS,STR
SKG,KLX
GMB,ADD
FLL,EYW
CJU,NRT
MSP,YYZ
EWR,FRA
LGW,MAD
ILM,CLT
BCN,VLL
AUA,IAD
KBP,MSQ
BKK,BOM
TYS,DCA
IXZ,CCU
PMI,SZG
OPO,AMS
MCO,ORD
BMV,SGN
QOW,ABV
HKG,LHR
TYR,DFW
INC,CTU
MKE,ATL
HBE,IST
TLS,YUL
CTU,PVG
PTY,LAX
SAN,CLT
BCN,PMI
IST,BKK
KIX,HAN
AMS,SXB
TUN,AMS
AYT,BRU
ADD,HRE
FRA,OVB
GVA,ATH
DRW,MNL
LED,LCA
CGK,PLM
MAD,BUD
MDW,LAS
NAT,FOR
LGA,CHO
CGB,VCP
WAW,OSL
HAK,KWL
ISG,OKA
CHQ,ATH
BDA,PHL
VIE,WAW
LHR,IAD
SZX,WNZ
CGN,TFS
VIE,IKA
ADD,CAN
CPH,LHE
MPL,HHN
TPA,SAT
WLG,GIS
HBE,TOB
KHH,SIN
CIH,SHA
MCO,PHL
XMN,TSN
BEY,EVN
HNL,SLC
LPL,FNI
SHA,CAN
IND,MIA
SGN,SIN
UNG,POM
IXL,DEL
TPE,HKD
YEG,LHR
BCN,JFK
KMG,TSN
OSL,EWR
SJC,ORD
PEN,SIN
NKG,HAK
MAA,FRA
WUH,CTU
VIJ,SJU
XIY,URC
OTP,SAW
ALB,BWI
RYG,MLA
ZUH,CSX
CSX,SHA
SOF,WAW
DEN,MCO
TFS,EDI
PFO,EMA
BPN,CGK
TNA,PVG
CJU,SZX
SAL,PTY
TLV,LCA
AOR,KUL
RUH,TIF
SWA,SHA
SMF,GDL
STL,BRL
BRE,AMS
SJW,HRB
AMS,JMK
CVG,BOS
NRT,PVG
IXA,CCU
SCL,COR
SIN,CJB
CHC,DUD
AOK,ATH
SUB,KOE
HKG,HAK
LYS,MPL
LHR,GVA
TSN,BAV
JAN,DCA
MXP,NTE
AMS,MAN
TLV,AMS
SAN,NRT
PPT,TKX
LPL,FAO
PUS,CAN
KMJ,ITM
ARN,LIS
MAN,INV
KWI,LHE
CPH,LBA
DIY,IST
MSP,MCI
LHR,OSL
FRA,LUX
IST,LHR
SKT,ISB
ATL,ORD
JER,CDG
INC,PEK
SFB,TUL
MAD,TRN
BSG,SSG
FAR,DEN
LAS,AUS
CKG,URC
MRU,ZSE
CPT,JNB
CGN,DRS
NVT,CGH
HKG,NRT
HET,HGH
DZA,TNR
DFW,EVV
TFN,BCN
GAN,CMB
LHR,JNB
SYX,WUX
KHN,SYX
MEL,SGN
TNR,NOS
MSY,JFK
TAS,DXB
RIX,IST
HND,KOJ
EWR,JAX
LIS,GVA
JED,RUH
URC,HMI
HKG,JNB
HRB,HEK
RZR,MHD
BIQ,NYO
SVO,LCA
LCG,BCN
TAO,SHE
FCO,PHL
CSX,CTU
BKK,TLV
YYZ,ORD
LAX,PPT
YVR,YZP
HOR,PDL
YUL,BRU
PEK,ZRH
LCA,BHX
GOU,NDJ
XIY,HGH
YEG,EWR
PNS,ATL
LAX,SMF
GSP,DCA
SKT,BAH
SKG,STN
JFK,MAN
DEL,BLR
IAD,IND
MCG,ANC
YYZ,CPH
IAH,MID
SYX,WNZ
LHR,CTU
YYT,YHZ
PMI,STR
XIY,CTU
STL,ATL
DSA,POZ
LAX,AKL
MED,BAH
HEL,LJU
ATL,FAY
KMG,XIY
SIN,NRT
HRB,HGH
DEL,IXC
HSN,NAY
DME,IAH
LHR,YEG
HKG,KIX
MSP,AMS
LAX,TPE
VIE,LED
JED,KUL
DUB,BLQ
MAN,HEL
INV,LSI
TMP,ARN
CIA,CHQ
PEK,HRB
TPE,CTU
PIE,FSD
MAD,PUJ
DTW,MSY
GIG,FOR
AWZ,SRY
DUR,ELS
ABZ,CDG
BUF,MCO
IDR,BLR
BDS,LIN
JRO,ZNZ
NCE,LIL
VCP,CCM
PFO,MAN
BLQ,TSR
ZRH,CPH
JFK,BCN
MHD,AWZ
LYS,ORY
DXB,MCT
TFS,GLA
LED,BCN
DYU,KRR
CAK,DCA
IKA,SHJ
JED,BOM
HKG,MAA
FRA,ZRH
BJV,EDI
FUE,NRN
FOC,TSA
STR,FCO
AZA,FAR
JFK,CUN
MNL,KIX
PWQ,ALA
ZRH,BEG
MSQ,SVO
BEY,SHJ
XMN,NKG
DAU,POM
ACE,MAN
HHN,FEZ
IND,ORD
NGO,TPE
DUS,TUN
KWL,LHW
TIA,BLQ
DEL,CCU
HAM,SKG
SDQ,JFK
JAV,GOH
SMR,BOG
BGY,SVQ
HAV,MAD
GBE,JNB
FRA,MLE
SYX,NKG
KWL,ICN
KBP,FRA
PZB,JNB
LHR,KHI
MAD,JFK
SVO,BLQ
BVA,KRK
JIB,ADD
VTZ,BBI
JFK,LCY
CAW,VIX
CGN,TUN
AJR,LYC
JAX,DEN
CGO,TSN
AYT,ZQW
AES,BGO
QBC,YAA
KBL,KWI
MUC,KRR
ARN,GOT
CLT,JAX
BOM,ICN
AVL,SFB
RGN,TVY
ATL,MCI
BLR,TRV
ICN,KMI
COK,DMM
PEK,CKG
SZX,CGO
ORK,PMI
DUS,SMI
REC,FEN
MLE,LGW
NYO,SKG
TUF,DUB
LIM,CUZ
HRB,OVB
NAY,DSN
MBA,NBO
TFN,MAD
MIA,SXM
ZHA,PEK
LKO,DEL
IAH,MEX
NKG,KIX
HET,NKG
NAY,DAT
BLV,SFB
SYX,HGH
LIM,VVI
BLQ,CPH
YKL,YVP
VCE,LMP
WAW,LJU
MSP,CWA
LAX,CUN
ATQ,BOM
KUL,SIN
HER,GVA
AMS,LGW
JED,NBO
MSY,TPA
TSN,HET
LED,DUS
LGW,KGS
FCO,BEG
JFK,FCO
BKK,CNX
NKG,CIF
LAX,MSY
YYC,YQR
HRK,KUT
YIF,YBX
NRN,PMI
ICN,BKK
TUS,SFO
SFO,DTW
EWR,TPA
PDX,DFW
LGW,FNC
HAV,YYZ
MGM,DFW
LAS,LGW
DUS,CLY
CMH,DCA
BLA,PTY
AUH,MCT
GDZ,SVO
CMB,MLE
COR,SLA
DUB,TUF
HRB,TSN
KHI,BHV
IAD,MCI
DAC,JED
AZD,MHD
ABJ,BKO
MRV,SVO
HOU,BOS
CUN,ORD
SVQ,LEI
STR,SKG
ATL,STL
RMQ,FOC
EBL,ARN
HAM,LPA
NRT,OIT
HND,KIX
VIE,ARN
SZG,AYT
PVK,VIE
POA,ERM
CMH,RSW
YYZ,CVG
AXA,ANU
AGP,LGW
ICN,FUK
TNA,HRB
LHR,BKK
ANC,HOM
AMM,JED
LPA,OSL
LXA,CTU
PVD,TPA
PVG,TAO
BAQ,BOG
GDL,SAT
OSL,BRU
WUH,INC
PNH,NNG
PDP,AEP
LAX,OAK
STN,CAG
FOC,BKK
MAA,IXZ
MAD,JFK
CGO,KWE
ADA,EBL
CDG,PEK
CUN,YYZ
YNZ,PEK
SEA,LIH
POA,JOI
PRG,AMS
LIS,FNC
DZA,MJN
BKK,DEL
BRS,DLM
DLM,DME
OCC,UIO
YBX,YAY
SEA,HNL
KIX,ISG
INC,XIY
FOR,GRU
RUN,MAA
LGW,ALC
SZX,CGO
BSB,MAO
CGK,ICN
DRG,BKC
MGF,CWB
IST,FDH
DYU,SVX
SEA,SLC
KBP,ZRH
NRT,CDG
OLC,TFF
BRS,POZ
RLK,PEK
PEK,WUH
BRI,BCN
CMN,EUN
SFO,LHR
SAW,STN
CCU,PAT
SVQ,CIA
MCT,KTM
FLL,ORD
HEL,RIX
KWE,XMN
TGG,KUL
HAM,BSL
TXL,EWR
LIS,SMA
DFW,SAL
TPE,LAX
SVX,URJ
IXS,GAU
NAY,NGB
CLE,JFK
NMA,GOJ
PER,MEL
DFW,TUL
FCO,LYS
IBZ,STN
ATH,JSY
CDG,OVD
TIV,CDG
SXF,GVA
VIE,NAP
LBL,DDC
STN,ZAZ
BEU,BVI
DRW,DIL
AMS,BCN
AYT,VIE
MLA,GRO
CDG,HEL
CSX,CJU
LTN,GDN
SUB,JOG
SIN,JOG
TRV,COK
SYD,HKT
GGT,NAS
ALC,DME
MUC,BRI
DCA,HSV
JNB,MRU
CEB,MNL
TPE,XMN
NUE,CDG
WMN,TNR
DPS,PER
CGQ,CKG
KOK,POR
LAX,SMF
TLV,TAS
ORD,ROC
PDL,DUS
AUH,BKK
LIS,YYZ
AJU,SSA
SJW,LHW
BNA,DFW
DCA,LGA
PBI,JFK
KHI,KUL
JED,LKO
BDA,LGW
MSY,ATL
HKG,BKI
BOS,LAX
EWR,CHS
JSI,ATH
SXF,NAP
HAN,BKK
ATM,STM
ATL,MSN
VTZ,DEL
URC,CGO
DJE,LEJ
CUN,TIJ
GIG,LIM
HKT,BKK
PVR,YVR
BUD,TSF
WUH,WNZ
ATH,JNX
BLQ,BRU
IAD,LHR
UPG,TRK
BOH,LPA
SZX,HRB
BSL,PMI
UME,ARN
JNU,HNS
TXL,PMO
ATL,JAN
DFW,LAX
LPA,MAD
PHX,SBP
MEL,NAN
KZN,FEG
DTW,ORD
DFW,SHV
SSH,MAN
SCQ,SVQ
MNG,MGT
CFU,PVK
MCT,CAI
OAK,LGB
JNU,HNH
CLT,SMF
TXN,ICN
COK,SHJ
IEV,KUT
SJD,ORD
CDG,SCL
TUN,GVA
CGK,CAI
GVA,YUL
LCY,JER
YNJ,TAO
PNR,LBV
ARN,CPH
SHA,TSA
FLL,DFW
CWB,BSB
UPG,CGK
TYN,DAT
FLL,GSP
IAD,BGM
BRS,TSF
CDG,SIN
BLQ,ZAG
NCE,LYS
NGO,ICN
ORF,ATL
BOM,DIU
IAH,MKE
FRA,DXB
HGH,HRB
DVO,CGY
LGW,LCA
HUY,NWI
MAN,JFK
SIN,LHR
BND,DXB
LBA,DUS
SID,SNE
YMM,YYC
SAW,RIX
YIN,CTU
NKG,CSX
CGK,SRG
MIA,BHM
XRY,AGP
YUL,DTW
LAX,FLL
LBA,MAH
SAN,MSP
PER,EPR
ATH,BCN
PHL,ATL
GRU,MEX
ORY,TNG
YNZ,CSX
BOS,CAK
RMQ,CAN
