source_airport,destination_airport
KWI,CMB
TNA,WNZ
SCQ,DUB
YQB,YVB
BZE,IAH
CNX,HKG
RSW,PIT
BRU,AUH
BDJ,SRG
SJD,LAX
TSF,VLC
CAN,IKA
VRN,DME
SHE,HGH
AMS,IKA
LYI,PVG
PRG,KRR
SEA,LAX
YLC,YFB
DMK,REP
HKG,KOJ
CSX,WNZ
LSI,KOI
CTA,FLR
ISP,MCO
SDF,DCA
DUB,ALC
TPE,BKK
FOR,GRU
IST,HAJ
VHM,HMV
WNZ,XIY
MAN,LAS
CIT,OVB
MHD,MED
FRA,NGO
SYD,DFW
YUL,YGW
SVB,WMN
EWR,MIA
GVA,LTN
WUH,XMN
THR,SDG
SHB,CTS
CGR,BSB
CFU,PIK
WUH,CKG
TNA,BKK
NAP,CTA
USM,BKK
BLI,PDX
FUK,ISG
DGO,LAX
SFO,MSP
ADB,DUS
BJL,DKR
YUL,SNU
ABJ,LFW
VHM,ARN
SGN,TPE
NKG,SWA
OPO,PDL
CKS,MAB
SIN,CGK
YYZ,YXE
TRD,BNN
KMG,TYN
HOU,PIT
NNM,KVX
CLT,BNA
ICN,BKK
MIA,GEO
LHR,YYC
AMS,LIS
BLK,FAO
MRU,HKG
ATL,PHX
PDX,PHX
HKG,KMG
NAP,FCO
IGA,MYG
BSB,PMW
TRV,MAA
VLI,SYD
CYF,BET
SJD,CLT
NUE,RHO
MCO,LAX
GYD,NBC
TKS,HND
NMA,DME
AMS,DBV
REU,MAN
ADB,STR
YDF,YYT
ARI,IQQ
LGW,IST
GIG,JFK
MCT,CMB
HKG,CTU
STN,OTP
DSM,LAS
POZ,STN
TKU,ARN
MAU,RFP
LYS,MLA
DFW,JAN
LIS,MAD
STR,VIE
YYZ,ICN
NCE,JFK
SGN,CGK
SAH,AMM
ATL,PHL
GKA,MAG
MRS,LYS
NCE,CDG
KMG,SJW
AJL,CCU
SIN,HKT
BOS,FCO
HRB,TNA
YUL,MIA
LED,KSQ
SNA,PHX
BRE,AMS
NCE,MAN
DUS,MXP
BHM,TPA
HAM,BHX
KWE,HAK
SFO,RNO
NUE,HER
WMI,LPL
DME,PFO
KMG,BKK
UDR,BOM
DCA,BOS
MXP,FCO
WUH,SHE
JFK,VKO
INC,URC
RBV,HIR
WUX,CSX
CIT,ALA
EFL,LGW
NAY,JUZ
KRT,RUH
JNB,DUR
ORD,MKG
HDG,CAN
ICN,SDJ
TLS,AJA
ATL,FNT
BTH,SZB
CAN,SYX
ALG,DKR
DCA,CRW
KUL,KMG
NCL,SSH
WUX,XIY
ICN,TPE
LGW,FUE
KMG,XUZ
VCP,GIG
XMN,CSX
YBK,YCS
BEG,FCO
PUJ,JFK
MDW,RSW
TSN,XIY
HAK,KWE
KWK,KPN
EXT,DUB
DXB,DMM
MYT,MDL
ORD,MEX
PNH,CAN
PYH,CCS
KUT,MSQ
BVA,ZAZ
BTH,PDG
ATL,SAT
SZX,WNZ
FLW,CVU
LOP,CGK
TPE,NRT
CKG,CSX
MAN,ARN
EWR,AMS
AGP,SOU
BKK,KBV
HFE,KWL
REL,CRD
MCO,YYZ
VNO,RIX
CKG,WUH
NRT,HAN
JFK,MBJ
RAS,THR
ATH,MLO
YXL,MSA
FLN,GRU
SLU,FDF
DNR,EMA
DRW,GOV
KBP,CDG
RIX,TFS
SFT,STN
FLL,OSL
KWI,DEL
TSN,HRB
IAS,OTP
RAP,DFW
CTU,BKK
CAN,SGN
KCH,LGK
TLV,SVX
BOM,JDH
TAO,ICN
PUJ,FLL
XMN,CAN
RSW,DTW
JFK,FRA
MRY,DEN
CFE,ORY
PHX,STL
SJW,SHP
LCA,AUH
BCN,CDG
PEK,FOC
SYD,CNS
MIA,CVG
OKA,NRT
SEA,FCA
DLM,EDI
BDL,TPA
MIA,DFW
BOS,BNA
KRR,VOZ
AGP,GLA
ATL,JFK
MEX,SJD
YVM,YXP
LHR,EWR
RYG,KGS
YUL,YFC
PEK,HGH
PER,HKT
BMA,VBY
DFW,SJD
BEG,MMX
MEX,REX
LHR,ATH
SZX,ZHA
PBM,POS
PPT,LAX
MDC,KAZ
BCN,HAJ
TGU,MIA
CSX,FOC
SOC,SIN
LAS,ATL
FNT,LAS
GDL,OAK
CUL,MTY
SSH,SVO
NAV,SAW
MXP,PMO
KHN,PEK
MSP,SDF
BRI,PSA
SZX,XIY
GRU,GYN
SZX,NNG
LHR,IBZ
AJA,MRS
OKA,ISG
YVR,YEG
NAP,LTN
CSX,HGH
CGO,TSN
ACE,LBA
ORY,LIS
SAN,DFW
KUL,MEL
TXL,CGN
MUC,MAH
TPA,LAS
BGY,CRL
DEN,MEM
GMP,USN
XMN,HFE
PUS,CJU
BHX,DUB
KUL,PEN
YWK,YZV
ROA,SFB
CGN,RLG
LGW,KGS
IAD,ATL
IAH,FRA
SHA,HET
OPO,MAD
BGO,ABZ
KUL,DPS
HGH,CAN
RDM,LAX
CLT,UVF
SVX,HMA
NRT,BKK
LGW,HEL
MLA,LGW
SFO,FLL
ATL,MBJ
DUB,LHR
CAI,MED
KKA,UNK
XMN,TYN
PEK,HSN
DFW,FRA
KHV,UUS
AMD,DWC
STN,RIX
FLL,MYR
HGN,CNX
ADB,ARN
FIH,DLA
LBD,SGC
IQQ,ARI
ORD,PVR
SGN,NRT
ATL,FSM
MSQ,LGW
GOT,AGP
AGA,CMN
MCT,SKT
DWC,MNL
PHL,MCO
MXP,PRG
HAM,MUC
HBA,BNE
PNL,TPS
TGD,BEG
TXL,MAD
NAN,MEL
ICN,PNH
SXF,RHO
DCA,GSP
ICN,CNX
GOT,DUS
BEW,JNB
TFS,BLQ
IAH,YYC
LAX,SAF
HET,TYN
TPA,BWI
KBV,BKK
YAY,YYR
SZX,KMG
FCO,SOF
JHB,CGK
SIN,CCU
AWZ,TBZ
NAS,CLT
DTW,GRB
DUS,CAG
ENU,LOS
PKU,CGK
PVR,STL
MUC,BRI
LIS,NCE
CLE,YYZ
DFW,SFO
BEN,IST
DME,BCN
CRL,VNO
RAI,FOR
HND,OKA
HAK,KWE
MBJ,YUL
BIO,ACE
HNL,NRT
CPH,TLV
SNA,OAK
PEI,PTY
STN,GCI
LAS,GRI
PDX,DCA
ESB,VIE
SIN,HKT
AEP,GRU
HEL,MAD
ARH,NNM
ATL,BOS
SYD,BKK
ATH,IST
DXB,MLA
SIN,CGK
HKT,SIN
WAW,LIN
DFW,SJC
TPE,PNH
GZT,IST
CAY,BEL
VIE,PEK
BRU,PMI
ULB,VLI
ADL,KGI
CMN,LGW
PHX,JFK
YKL,YZV
CGH,GIG
COO,BSG
TAO,TYN
NGB,SYX
BAX,DME
APL,MPM
SXM,EIS
NTE,SOU
SYD,TWB
SKD,LED
MUC,IAD
DZA,TNR
FRA,FAO
MDZ,NQN
ATL,BWI
EMA,TFS
ICN,SGN
CGO,CJU
YQB,YGP
LGW,FNA
CAI,AMM
DEC,STL
SVO,BEG
AHO,PMF
GOT,CDG
IXM,MAA
WAW,HAM
PTP,ANU
LIS,FAO
ATL,DEN
DME,FRU
NGO,OKA
KZO,KGF
HND,UKB
GRR,SFB
RUH,ADD
LHR,ZAG
GAL,KAL
PAC,DAV
KUL,CGK
JHG,KMG
KHN,KHH
GFK,SFB
ABZ,OSL
ATL,EYW
KUL,FRA
UET,SHJ
WMI,RYG
SVG,ABZ
ABZ,FRA
TFS,VGO
HKG,WUH
DEN,YEG
ATL,AUS
SLC,PHX
RSW,BOS
IAH,IST
RTB,SAL
WUX,MFM
TPE,BKK
YVR,YQZ
YWK,YZV
KGD,LED
BRN,TXL
OAK,PHX
JAN,ATL
MRS,CDG
LGW,ERF
BKK,CGK
KMG,YCU
REN,DYU
SEZ,JNB
DPS,MNL
AHB,TIF
OUA,NIM
MEM,BWI
SFO,FRA
AVL,DTW
SZB,AOR
ORD,VIE
CKY,OXB
TAO,KMG
WIC,ABZ
CAG,PSR
BGI,SXM
ARN,OAK
TJM,UFA
JKL,ATH
GOI,MAA
MAH,GRO
FRA,DFW
PEK,CGQ
PEN,HKT
IAD,TYS
JFK,RDU
MIA,IAH
XIY,NKG
YQB,YUL
PSP,YYC
RUH,KWI
YER,YXL
CJJ,CJU
KMG,DLU
SHX,ANI
SFO,FRA
BKY,KOO
MHC,PMC
SIT,KTN
ZRH,TFS
CGN,MXP
EMA,WMI
PER,PBO
PER,ASP
WUS,CKG
IKT,KJA
TZX,ADA
SUB,BDO
AER,KIV
ORN,LYS
PHE,MEL
JNB,VNX
ICN,YGJ
SNN,ALC
ACE,TFN
AWZ,THR
URC,CTU
TLS,LYS
RAP,ORD
DFW,AUS
DEN,ORD
PMO,TRN
BHX,LCA
BKK,ICN
ZRH,SZG
ORD,SFO
SGN,PXU
LYS,BCN
VCE,HAM
RRG,MRU
MCT,BEY
MCT,AUH
PVG,HMI
LHR,BSL
DBV,MAN
CPH,DUB
CRA,BGY
IST,AUH
DEN,GRR
HKG,PEN
LED,PRG
HTI,MEL
IAD,CLE
DTM,VNO
FLL,ORD
PTY,SAL
BCN,JFK
CGK,BTH
ATL,MTY
FRU,TAS
MUR,ODN
NCL,DLM
BRU,ZAG
LOP,DPS
PHL,FLL
HKD,TPE
RDU,MIA
ELM,PHL
PMI,BOH
SYX,SZX
RAI,BVC
TLC,LAS
MAO,PMV
MAH,EDI
LJU,HEL
IAD,YYZ
AMM,ORD
FOC,CSX
OKA,PVG
PEK,JFK
OSL,SVO
TGU,GUA
LAS,PSC
LPA,ORY
SJU,JFK
MKE,MSY
MMX,SKP
HEL,GOT
MXP,FRA
PEK,LJG
EVV,ORD
BKK,ZRH
LED,ROV
DEN,YMM
VLC,STN
PRG,OTP
DFW,ACT
PVG,RMQ
KWI,FCO
HNL,LAX
KDI,CGK
AMS,BRN
EMA,AGP
VTE,ZVK
RAK,OSL
AGP,PMI
EDI,DLM
YIC,PEK
CGK,TNJ
SYX,SHA
JFK,ORY
MSP,CID
ATL,GDL
DEL,IXC
TMR,INZ
LCY,DOL
RGN,MDL
CBR,MEL
MXP,BHX
SIN,FOC
HGH,NNG
MIA,PIT
PNR,CDG
SIN,CAN
CTU,YNT
HKG,CNX
DEN,MSP
GWL,BOM
FCO,KBP
LWS,PUW
JRO,DAR
LPA,MUC
SLC,ANC
FCO,SVX
SYZ,THR
BAV,PEK
LEI,MLN
JHG,LJG
CDG,PUJ
EYW,MSY
DEN,SJC
ATL,FLL
FLL,ACY
CDG,MIA
COS,SFO
GOT,OSL
HRB,JXA
AET,BTT
ENU,ABV
KDH,KBL
DUS,ATL
MNL,PPS
ITB,STM
BNE,GLT
GKA,LAE
CWL,TFS
TRC,IAH
ORD,PHL
SKG,HAM
XMN,NKG
CMN,BRU
MOQ,TLE
XUZ,CKG
TRD,AGP
NGB,KHH
LBV,BZV
EDI,SDR
TLS,RAK
CUN,YYZ
BEW,JNB
MIA,ORD
PUS,FUK
PRG,NCE
BRU,OSL
PPT,TIH
AMS,LIM
BHY,KMG
DIB,DMU
ORD,CVG
CAN,MNL
DMK,NGB
ZLO,LAX
KUL,SOC
RUH,SAH
SAL,MCO
RUH,LKO
ORY,ALG
LAS,DFW
CTA,STR
IXS,CCU
DXB,MED
AAE,ORY
MOL,OSL
BEY,NJF
WAW,GSE
BON,AMS
REC,GIG
BHV,KHI
AMD,AUH
OKC,DEN
FLL,MGA
FOC,NKG
LPL,GDN
HGR,SFB
TMM,RUN
SLC,COD
STR,HAJ
CKY,NKC
BDO,KUL
SLC,PHX
CVG,DCA
BIA,NTE
FOC,CTU
NYU,RGN
DAY,DCA
AMS,EWR
JNB,SYD
DAU,POM
FOC,WUH
VCE,SVO
TLV,KRR
LGW,FAO
RGA,RGL
HHH,CLT
SZX,CTU
KHI,UET
DXB,BOM
LHR,SOF
CWL,JER
TPA,BWI
JFK,BCN
SYZ,DXB
TSN,SHA
YUL,DTW
RAK,BRS
DTW,FLL
NRT,GUM
DFW,LGA
OSL,DUS
URC,FRU
MSY,DTW
CCC,HAV
AAE,MRS
MIA,TXL
IBZ,STR
BOS,PQI
SXF,SZG
VVO,NRT
SHA,KWE
BKI,HKG
AEP,MVD
XMN,WUH
WAW,BVA
ACC,JNB
BNA,ECP
AYT,PAD
PIA,ATL
GEG,DEN
ATL,DAL
PHX,YEG
DOM,PTP
MCO,YYZ
LTN,FUE
YZV,YGV
SGN,FUK
ORY,VLC
TIP,BEN
EZE,GYE
CAG,PEG
CCU,BBI
ATL,JAX
SAW,HAJ
KHH,MFM
LOS,QUO
RNS,SOU
FRA,ATL
SFB,ELM
ARN,HEL
DEL,VNS
EDI,LYS
KUL,HKT
FLL,EYW
ATL,FLL
CNF,UDI
TXN,XMN
VIE,MSQ
DME,CMB
DEL,KBL
KAJ,HEL
FRA,CMN
DFW,GRU
FKB,ZAD
TSV,DRW
YWG,YXU
ATL,CUN
NAV,IST
MCT,ISB
CDG,CAN
MNL,LGP
MFM,NRT
TAS,DME
CMB,SIN
SPS,DFW
VIE,OTP
YUL,MUC
KWL,CTU
TPP,IQT
ESB,ERC
KWE,CKG
PFQ,THR
CMB,MLE
ZUH,XMN
DCA,HPN
AUH,DUB
NAS,ATL
JJU,LLU
MIA,MEM
CTU,NKG
TPA,FNT
LHW,XIY
BKK,NGO
DEL,JLR
MXP,SAW
VCE,MAD
BOS,DUB
ATH,FCO
LHR,BWI
CMN,NKC
PER,BNE
CGH,SSA
IXS,CCU
ATL,CLE
SVQ,TFN
CFR,AJA
LIS,BRU
ORF,CLT
RIX,CPH
LAX,TLV
LIS,CDG
TLH,MCO
EWR,GLA
IST,HRG
BEY,ALG
RYG,BCN
LAX,MZT
YEG,YZF
MPL,LYS
ATL,CLT
YYC,LAX
PHL,RSW
ICN,HRB
CGP,MCT
EYW,FLL
MAD,PHL
TAM,IAH
ULN,MXV
CNX,DMK
DME,NMA
LHR,PHX
PIT,JFK
IST,AMM
CDG,BEY
GLA,LSI
URC,KHG
MFM,NRT
NNB,HIR
DOK,IST
FCO,BRU
ABQ,DEN
MCI,ABQ
PMI,STR
ICN,SIN
BRU,MLA
STS,SEA
LPA,TFN
WLH,SON
ORD,GDL
SYX,HKG
LIS,BRU
YHZ,YUL
SIN,LHR
CLE,ORD
MKE,PHL
XUZ,TPE
ATH,MLA
RSW,ATL
DME,DUS
JED,CMN
PNK,KCH
SCL,ANF
BHX,HRG
BNA,TTN
BHM,LGA
OGG,SAN
HRB,XIY
BUZ,THR
HET,PEK
BUD,FCO
DEN,ALS
TFS,LPA
FUE,LGW
KHI,JED
TNG,AMS
CDG,NIM
UBJ,ICN
CDG,BES
MAN,LPA
JED,DXB
DEN,FAT
BRI,BLQ
PIA,MSP
CRL,FSC
MNL,FUK
JNB,AUH
LGW,LCA
KWL,XMN
XRY,STR
PVD,CLT
BHY,CKG
SJU,PHL
MRU,FRA
LIM,EWR
SAH,BAH
BKK,RGN
AJA,NTE
VNO,CPH
BRS,TFS
MDG,ICN
MRV,DXB
MGW,CKB
ATH,DUS
TXL,GDN
CSX,TNA
KEF,LGW
KMG,CMB
YFB,YAB
KGI,PER
LIM,SCL
DEL,MCT
TPE,AKJ
CCS,STD
BKK,HKG
FLL,AUS
LHR,TLS
LIS,SID
KMG,VTE
FCO,PHL
BHY,CGO
EMA,JER
JFK,CCS
IAH,LIR
MIA,SDF
SAW,AYT
SCC,ANC
SJU,AXA
NCE,NCL
SHP,PVG
STN,KGS
VNO,DTM
LAS,BWI
ATL,CHA
MED,HTY
LAS,AUS
MRS,AMS
MSR,ESB
KUL,CAN
WUH,SHE
DEN,YVR
GIG,DFW
HAK,CTU
BGY,CAG
KWI,LXR
YQB,YBC
DTW,GRU
SLC,PHL
IAH,LAS
FDH,PMI
LHR,ZRH
SYZ,KWI
EWR,ZRH
FCO,BSL
LBD,AER
BNA,DFW
SXF,MSQ
LHR,PHX
BEG,ESB
KUL,PVG
BKO,CKY
JNB,MPM
IIL,THR
RIC,BOS
YZF,YEG
NDG,PVG
CJB,BOM
CTS,IBR
YUL,TLS
KKA,ELI
CDG,NIM
HET,URC
YBP,KMG
KBL,DEL
EWR,SJU
UFA,GYD
DEN,OKC
SCN,TXL
DUB,CFU
KWE,TEN
FWA,ATL
LYS,SVQ
TUN,LAQ
RZE,FCO
GRU,SSA
PCR,VVC
GYE,CLO
LAS,PHX
LIN,FRA
MRU,BLR
LAX,SLC
MUC,GVA
MLU,DFW
HRG,SVO
BXU,MNL
BIL,GGW
RAR,MUK
CEB,MPH
MSQ,WAW
FOC,CZX
CDG,DEL
PLM,PGK
TGJ,LIF
MEX,MAM
LHE,AUH
SIN,SGN
PHL,STL
CMB,BOM
DYU,CEK
CGK,SIN
BKK,HKG
MAA,TRV
VIE,SZG
JFK,NRT
NIM,COO
HSV,CLT
MGF,CWB
MEL,BNE
WAW,SPU
BOM,AMD
ORK,STN
WNZ,PVG
SJO,PMZ
TSN,CAN
FRA,FMO
CLT,ANU
BKK,HAN
FDF,ORY
ATL,DUB
MAD,LIS
CEK,PRG
DAL,SAT
GLA,EWR
LIS,AMS
MEL,KUL
MUC,SAW
GST,JNU
DFW,MLU
KHH,HAN
CGK,PKU
MDL,BKK
SHJ,SLL
SIN,HND
RAI,CDG
LHR,OTP
FLL,BUF
SSH,MAN
GOI,KWI
CIA,CAG
NTE,MXP
LAX,EUG
NNG,NKG
BGY,RIX
LJG,TNA
STN,SNN
ELP,LAX
LHR,TXL
DCA,BNA
JOG,SIN
AMS,SFO
ATL,DFW
LTN,PFO
SVX,MRV
DUB,BOS
FNC,LPA
MAD,FUE
TOS,OSL
NTE,PGF
ELP,SAT
GDL,SNA
PMW,BSB
DFW,MHK
BKI,BTU
NAP,GVA
CGO,KRL
AYT,EIN
TRS,VLC
DXB,CCJ
NYU,MDL
NUE,TFS
YQR,YYZ
JAV,GOH
SHA,TSN
IXE,DXB
NEV,STT
BLL,BGO
JAX,ATL
SYD,HKG
MAD,ORD
ICN,LHR
BHK,TAS
CCC,YUL
PMI,HHN
NAN,VLI
SFO,MCO
VKO,MIA
PMI,ALC
ATH,BEG
MCO,LAX
ROA,CLT
YPL,YQT
REP,HAN
LPA,LIS
KWL,CKG
SUB,MDC
CIA,NRN
IXB,DEL
WWK,VAI
HEL,SVX
OIT,ITM
COO,LFW
OKA,KHH
WMI,NYO
GDN,MMX
BNE,DUD
GTE,GOV
SFO,SBP
BUD,BRU
KWI,AMS
FLL,DEN
ATL,JFK
TLS,CDG
CSX,KWE
MCO,YYZ
OTP,NCE
KHG,CTU
PHX,IND
ALC,LTN
CGO,CAN
VCE,NAP
FUK,SDJ
ISG,HND
CSX,PUS
BIO,LHR
CKY,DKR
YAA,YVR
PVG,CAN
KRL,URC
DAT,XIY
DUS,CFU
PEK,XMN
SIN,BOM
FLL,CTG
ELQ,JED
BLL,AHO
SLA,COR
SCL,LIM
LAX,MFR
FKB,TPS
AMS,CDG
HGH,SHE
EIN,MLA
VNS,CCU
ZAD,MUC
LIN,WAW
DME,EGO
LHR,ORY
AMS,TLL
LAD,CDG
OKC,IAH
CGO,LHW
CZM,ATL
PDX,EUG
NKG,TPE
NAN,WLS
BGY,CRA
ECN,IST
BRS,KUN
DME,TOF
PAT,DEL
DEN,PHX
CGH,BSB
TMP,BRE
MXP,BRU
PLX,ALA
CAN,KHH
MSP,LAN
AMS,CTU
CDG,MAN
BRS,CFU
MCT,CGP
VPS,ATL
PBI,DCA
MJT,MUC
GAU,CCU
LAS,RAP
FMM,FAO
SUB,BTH
KWL,CGO
WUX,PEK
BOM,MUC
CPE,MEX
MEL,LAX
MQM,SAW
STX,MIA
BUF,CLE
ATL,CID
HFE,CAN
UVF,EWR
TFS,ZRH
CMH,YYZ
BDS,BVA
LAS,ABQ
MNL,CGY
ORK,ALC
IST,BUS
PEK,NNG
AMS,ORD
FLR,CAG
KIX,CGK
FRA,LYS
SNW,AKY
MDW,DTW
ATL,MCI
ATL,ZRH
SWA,SHA
MZV,BKI
ULP,WNR
CGY,BCD
ATH,AMS
ESB,SAW
PDX,LAX
PBI,ATL
TRC,MEX
URC,TAS
ALC,MAN
HOU,BWI
GVA,WAW
PIE,MLI
GLA,FNC
BOH,AGP
ZUH,SHA
TLH,ATL
MIA,FRA
LUX,FAO
SKG,CPH
ICN,PRG
ZIH,TLC
KWL,HGH
LAP,CUL
MIA,BCN
YLW,LAX
PRG,TLV
PIK,REU
XIY,CSX
GLA,HER
CKG,XIY
LEJ,HRG
CVG,DEN
LEI,PMI
MCI,ATL
CDG,FDF
NNY,NAY
ORD,YUL
BWI,MKE
BRS,AMS
COO,ABV
BNK,SYD
KMG,NKG
ATL,LAX
TIP,JED
HKT,SVX
MLE,PEK
SIN,NRT
ACE,MAN
SMR,BOG
XIY,KWE
PIE,SGF
NRN,BZR
FAR,SLC
MTY,TAM
BEG,EIN
RVV,TUB
COK,TRV
SZX,URC
ALS,DEN
ATL,IAH
ATL,HOU
ZAD,FDH
CSX,PEK
BHD,FAO
TAO,XMN
CLT,OAJ
HGH,CGO
FCO,RIX
DCA,TPA
SLC,DEN
JFK,LIM
IST,AYT
PUJ,DTW
MFM,PVG
NAS,AXP
POA,GRU
SJU,NEV
KBP,GVA
SXF,SAW
LGW,NAP
CAN,XMN
MIR,TIP
CIF,HRB
LHE,JED
RGN,TPE
FRA,SPU
LIH,YVR
PHL,MIA
BOG,FRA
SUV,NAN
PNS,CLT
IST,MHD
XIY,PVG
PLW,UPG
YNJ,DLC
CRL,ZAZ
UPG,LUW
CJS,TIJ
HEL,KAO
SLC,LAX
FCO,SKG
IBZ,SEN
HKD,TPE
SHJ,MAA
BRI,CAG
LUX,DBV
ARH,SVO
BRU,SCQ
AJL,GAU
MRY,PHX
PEK,SHA
FNT,ATL
CSX,WUX
IAH,LHR
CLT,MCO
JNN,LLU
NTE,AJA
DRW,GOV
CRL,RYG
RAI,SID
SCL,AKL
SLL,JED
ORD,ATL
DLM,LTN
TNA,LHW
XRY,STN
CUN,LAX
IST,IKA
SJW,BAV
CLT,SJO
ALC,IBZ
DUS,SAW
TAO,CGQ
NBC,LED
CPO,CJC
RSW,CMH
DUS,CTA
TPE,NGO
SJJ,SAW
FAI,BTT
LJU,CRL
MRS,CDG
GRZ,DUS
TPE,HKG
GOJ,EVN
NTE,MRS
LED,UUA
BKI,SBW
TOF,SVO
AUH,LOS
SFO,ICN
DME,RHO
EWR,GVA
LEJ,PMI
MRS,CTA
STN,BTS
ATL,SHV
KMG,LJG
PEK,SHE
OAK,OGG
ICN,HKG
SIN,BPN
ZLO,IAH
SGU,SLC
TLV,BOM
CDG,ALG
SEA,BOS
SMF,SNA
LUX,TFS
TSA,CTU
YYZ,DFW
LIR,EWR
YZY,XIY
PHX,SMF
XMN,CSX
IST,ZAG
RIX,KBP
RTB,ATL
HER,LED
BWI,ATL
SGN,PEK
ONT,PDX
ORY,FCO
DFW,CUN
MBJ,MDW
SZX,ICN
ORD,YQR
VIE,ESB
NAN,CXI
CFR,ORY
IBZ,BSL
KUF,ALA
MEX,AMS
DTW,LAN
TNR,JNB
BOD,MUC
NAS,PTY
CMN,FCO
GSE,SKP
CAN,SHA
FRA,ASB
CGK,TTE
AGP,EIN
ALC,ZRH
ZRH,CAI
JTC,VCP
MDW,MCO
DSN,PEK
LUX,LIS
MIA,LGA
YHD,YQK
CAN,CKG
XMN,NRT
OSS,SVX
ATL,SFO
BKK,MFM
HRB,TGO
SYX,ZUH
EMA,GRO
PMI,LGW
MAN,TLS
CTU,CSX
SFO,LAS
ATH,BEG
AUH,DEL
MGA,SJO
DUB,CCF
AMS,MRS
KBP,SIP
YYZ,BCN
SZG,SXF
SDU,GYN
SKG,HAJ
MLA,ATH
DIE,TNR
JNB,TNR
FCO,KBP
SHJ,NAG
NCE,FCO
ORD,YVR
PUS,NRT
LIS,EIN
MSP,SAN
ATL,SJU
KZN,DYU
CCU,IXR
HRB,PEK
LAX,DEN
ALC,LGW
DLC,TNA
JTY,LRS
TLV,BRU
GIG,CGR
AUH,AMS
KMG,DLU
HAM,BIA
BSL,HER
SID,STR
EWR,CLE
MCO,BUF
MFM,TPE
TAO,WUH
GLA,IBZ
CIU,DTW
MIA,REC
COK,BOM
FLL,MKE
LBD,CEK
PNR,COO
MAA,COK
LIS,LUX
YHM,YEG
CGN,BLQ
CAN,MEL
PER,MEL
TSN,CTU
SFO,HND
SLC,JFK
TAO,HGH
LAS,LAX
JOG,BPN
SDU,BPS
CFS,SYD
MCO,RIC
MAN,CFU
SAW,MLX
MLE,FRA
SOF,MAD
SPC,MUC
SYD,AKL
DEL,BBI
MKE,BOS
SHE,CJU
ACE,ZRH
HAM,AYT
HPN,PHL
KTM,HKG
LJG,TCZ
SHE,FRA
NKG,HAK
SKT,DMM
CGK,DJJ
SFA,TIP
TPE,NRT
STN,FUE
MEM,DFW
CDG,BKK
BWI,DFW
ATL,DEN
PIK,MLA
STR,BCN
GEA,MEE
JFK,SXM
DUS,ALC
POA,LIM
CTU,SZX
LAX,GUA
JED,EJH
YMM,YEG
DFW,MIA
PEK,CKG
SAW,ATH
CTS,UKB
WAW,ATH
LAX,TUS
DFW,SLC
SOQ,MDC
DXB,BEY
WRO,ORK
RIC,ORD
AUS,LGB
JER,FRA
MYR,BOS
RIC,MIA
GDL,LAS
ICN,HGH
GRO,POZ
BRI,MUC
ACC,NYI
BGO,LPA
SIN,DAD
CAN,URC
ARN,IST
PPS,MNL
EXT,GLA
HAV,FRA
BUA,POM
ORY,BIA
SPU,OSI
ORY,AAE
SHJ,ADE
HLN,SLC
LPL,KGS
LJG,NKG
AMD,PNQ
ACE,FRA
WIL,MRE
MAD,BOS
PMI,MUC
KUL,ICN
MAN,PMI
MEX,LAX
HVN,PHL
VIE,MUC
OAX,MTY
AYQ,SYD
LAX,ZIH
CTU,NNY
SEA,LGB
RUR,PPT
DXB,DUS
ESU,MRS
CFE,LYS
MYR,ORD
CPH,ARN
MZT,PHX
BUR,DEN
GTF,DEN
DEL,MAA
DRV,HAQ
BEG,TXL
NYO,MLA
KRP,CPH
YNT,CSX
DPS,TMC
ZRH,FUE
CDG,TNR
TLV,MXP
ACX,CAN
GEG,DEN
LAX,SFO
CAN,KIX
CGO,KMG
SLZ,BEL
TMW,SYD
BRS,TLS
NKG,DYG
ABX,SYD
MLE,VKO
KMG,DAD
DTW,BDL
SIN,PNH
EBL,DXB
GCI,JER
BLQ,CDG
MEM,CLT
RSW,DTW
BVA,AGP
VNO,KBP
KTS,WAA
DUS,DUB
BCN,LIS
BCN,LYS
DCA,PVD
MCO,MHH
LGW,SSH
KBP,VIE
KIX,CJU
CDG,NCL
LAX,SJD
BLL,CPH
CKG,CSX
KTM,DEL
BEG,LTN
MFM,SHE
AHO,GSE
YCB,YCO
DTW,IND
VTE,LPQ
TGO,NKG
CWA,MSP
ZQW,LPA
TUS,PDX
LAX,MIA
PMI,MAH
PUS,CJU
GVA,VCE
MPL,NTE
OKA,ICN
BPN,BDJ
ATL,FLL
PEM,CUZ
SHE,NKG
SXF,DUB
NAG,PNQ
MMX,ORB
LGA,DSM
BKK,MAA
YZT,ZEL
ZAG,CGN
STL,MSY
DXB,NRT
AVP,PHL
OLB,FRA
GIG,REC
FRA,LNZ
ADD,DMM
DMM,CAI
PNR,COO
ACE,MAN
MAN,DLM
SHE,TNA
DEN,YWG
ORD,DEN
MED,RUH
NGB,CSX
LPA,ZRH
FSC,ORY
KGL,EBB
FNC,LBA
LIS,BOD
AMS,BOS
MFE,LAS
STL,CMH
RAK,BCN
LTN,OTP
BHM,CLT
ATL,SLC
HOU,ISP
YDP,YYR
CDG,MAN
ACE,MAN
BLQ,ARN
MRS,MXP
MRV,SVX
PVH,RBR
KBP,RHO
VAA,ARN
CLT,UVF
ROR,TPE
PSA,BDS
WIN,LRE
CDG,SFO
DTW,NRT
MYY,MKM
