iata,long,lat
DLH,-92.1936035155999,46.8420982361
BET,-161.8379974,60.77980042
LIH,-159.339004516601,21.9759998321533
HVR,-109.762001,48.54299927
RIC,-77.3197021484375,37.505199432373
SHV,-93.8255996704101,32.4466018676757
CDV,-145.4779968,60.4917984
ORF,-76.2012023925781,36.8945999145507
BPT,-94.0206985473632,29.9507999420166
SAV,-81.20210266,32.12760162
OME,-165.445007324218,64.5121994018554
PIE,-82.68740082,27.91020012
SCC,-148.4649963,70.19470215
SAT,-98.4698028564453,29.5337009429931
ROC,-77.6724014282226,43.1189002990722
TEB,-74.060798645,40.8501014708999
RDU,-78.7874984741211,35.8776016235351
DAY,-84.2193984985351,39.9024009704589
ENA,-151.244995117187,60.5731010437011
IAG,-78.9461975097656,43.1072998046875
PHF,-76.49299622,37.13190079
TUS,-110.941001892089,32.1161003112793
PVD,-71.4204025268554,41.7326011657714
SBY,-75.5102996826171,38.3404998779296
BUR,-118.359001159667,34.200698852539
DTW,-83.353401184082,42.2123985290527
TPA,-82.533203125,27.9755001068115
HIB,-92.83899689,47.38660049
MAF,-102.202003479003,31.9424991607666
GRB,-88.1296005249023,44.4850997924804
AGS,-81.9645004272461,33.3698997497558
ISN,-103.641998291,48.177898407
LIT,-92.2242965698,34.7294006347999
SWF,-74.1047973632812,41.5041007995605
DFW,-97.0380020141601,32.896800994873
MLB,-80.6453018188476,28.1028003692626
AUS,-97.6698989868164,30.1944999694824
LCK,-82.927803,39.813801
MQT,-87.395401001,46.3535995483
TYS,-83.9940033,35.81100082
STL,-90.370002746582,38.7486991882324
LUK,-84.41860199,39.10329819
ATL,-84.4281005859375,33.6366996765136
GRR,-85.52279663,42.88079834
FAT,-119.718002319335,36.7761993408203
IPL,-115.57900238,32.8342018126999
BNA,-86.6781997680664,36.1245002746582
LRD,-99.4616012573242,27.5438003540039
OTZ,-162.598999,66.88469696
ELD,-92.8133010864257,33.2210006713867
LGA,-73.87259674,40.77719879
TLH,-84.3503036499023,30.396499633789
MKL,-88.91560364,35.59989929
MKK,-157.095993041992,21.1529006958007
SJT,-100.496002197265,31.3577003479003
BTV,-73.1532974242999,44.4719009398999
JAX,-81.6878967285156,30.4941005706787
DRO,-107.753997803,37.1515007019
IAD,-77.45580292,38.94449997
CLL,-96.36380005,30.58860016
MKE,-87.8965988159179,42.9472007751464
ABI,-99.6819000244,32.4113006592
COU,-92.2195968627929,38.8180999755859
PDX,-122.5979996,45.58869934
PBI,-80.0955963134765,26.6832008361816
HNL,-157.921997070312,21.3187007904052
DSM,-93.663101196289,41.5340003967285
EWN,-77.042900085399907,35.0730018616
SAN,-117.190002441,32.7336006165
MLU,-92.0376968383789,32.5108985900878
ONT,-117.600997924804,34.0559997558593
ROW,-104.53099822998,33.3016014099121
DHN,-85.4496002197265,31.3213005065917
FMN,-108.230003357,36.7411994933999
CRP,-97.5011978149414,27.7703990936279
SYR,-76.1063003540039,43.1111984252929
MDW,-87.7524032592773,41.7859992980957
SJC,-121.929000854492,37.3625984191894
DEN,-104.672996521,39.861698150635
PHL,-75.241096496582,39.871898651123
SUX,-96.38439941,42.40259933
MCN,-83.6492004394531,32.6927986145019
CMH,-82.8918991088867,39.9980010986328
GAL,-156.9369965,64.73619843
PBG,-73.4681015014648,44.6509017944335
ANC,-149.996002197265,61.1744003295898
GRK,-97.8289031982,31.067199707
MOB,-88.242797851562,30.691200256348
SAF,-106.088996887,35.617099762
BLV,-89.835197,38.5452
RSW,-81.7552032470703,26.5361995697021
AKN,-156.6490021,58.67679977
JHM,-156.67300415039,20.9629001617431
JFK,-73.77890015,40.63980103
CYS,-104.8119965,41.15570068
CHS,-80.04049683,32.89860153
RNO,-119.767997741699,39.4990997314453
KTN,-131.7140045,55.35559845
BHM,-86.75350189,33.56290054
SMF,-121.591003417968,38.6954002380371
COS,-104.70099639893,38.805801391602
BUF,-78.73220062,42.94049835
BDL,-72.6831970214999,41.9388999939
MFE,-98.23860168,26.17580032
LBB,-101.822998046875,33.6636009216308
ORD,-87.90480042,41.97859955
FAI,-147.8560028,64.81510162
ART,-76.0216979980468,43.991901397705
PSP,-116.507003784179,33.8297004699707
AMA,-101.706001281738,35.2193984985351
FOE,-95.6635971069,38.9509010314999
ILM,-77.902603149414,34.2705993652343
BTR,-91.14959717,30.53319931
TYR,-95.4023971557617,32.3540992736816
BWI,-76.66829681,39.17539978
LNY,-156.95100402832,20.7856006622314
AEX,-92.5497970581054,31.3274002075195
CDB,-162.725006103515,55.2061004638671
TUL,-95.8880996704101,36.1983985900878
SIT,-135.361999511718,57.0471000671386
ISP,-73.10019684,40.79520035
MSP,-93.2218017578,44.8819999694999
ILG,-75.60649872,39.67869949
DUT,-166.544006348,53.900100708
MSY,-90.2580032348632,29.9934005737304
PWM,-70.30930328,43.64619827
OKC,-97.6007003784179,35.3931007385253
ALB,-73.8016967773437,42.7482986450195
SNA,-117.8679962,33.67570114
CPR,-106.4639969,42.90800095
VPS,-86.525398,30.4832
EYW,-81.7595977783203,24.5561008453369
CLT,-80.9430999755859,35.2140007019043
LAS,-115.1520004,36.08010101
MCO,-81.3089981079101,28.4293994903564
GTF,-111.3710022,47.48199844
YNG,-80.67910004,41.26070023
BKK,100.747001647949,13.6810998916625
KDI,122.417999267578,-4.0816102027893
MLG,112.714996338,-7.92655992507999
BDO,107.575996398925,-6.90062999725341
JOG,110.431999206542,-7.78817987442016
SRG,110.375,-6.97273
BTH,104.119003296,1.12102997303
TJQ,107.754997253,-2.74571990967
PGK,106.138999939,-2.16219997406
TNJ,104.53199768100001,0.922683000565
BDJ,114.763000488281,-3.4423599243164
PKN,111.672996521,-2.70519995689
PKY,113.943000793,-2.22513008118
MOF,122.236999512,-8.64064979553
ENE,121.661003113,-8.8492898941
KOE,123.670997619628,-10.1716003417968
LBJ,119.888999938964,-8.48666000366211
BPN,116.893997192,-1.26827001572
TRK,117.569444,3.326667
BMU,118.68699645996,-8.5396499633789
SUB,112.787002563476,-7.37982988357543
SOC,110.757003784179,-7.51608991622924
ICN,126.450996398925,37.4691009521484
CNX,98.962600708,18.7667999267999
KOP,104.642997741699,17.3838005065917
UBP,104.870002747,15.2512998581
KKC,102.783996582,16.4666004180999
THS,99.8181991577148,17.2380008697509
DPS,115.16699981689,-8.7481698989868
ATH,23.9444999695,37.9364013672
NGO,136.804992675781,34.8583984375
UKB,135.223999023437,34.6328010559082
PUW,-117.110001,46.7439
LWS,-117.014999389648,46.3745002746582
ELM,-76.8916015625,42.1599006652832
ITH,-76.4583969116211,42.4910011291503
MRY,-121.843002319335,36.5870018005371
SBA,-119.8399963,34.42620087
DAB,-81.058098,29.179899
RIX,23.9710998535156,56.923599243164
KUN,24.0848007202148,54.9639015197753
PLQ,21.0939006805419,55.9732017517089
VNO,25.2858009338378,54.6341018676757
EVN,44.3959007263,40.1473007202
LWN,43.8592987061,40.7504005432
ASM,38.9107017517089,15.2918996810913
KUT,42.4826011658,42.176700592
TBS,44.95470047,41.6692008972
RIY,49.375,14.6625995635986
TAI,44.1390991210999,13.6859998703
HOD,42.9762992858886,14.7530002593994
ADE,45.0288009643554,12.8295001983642
SAH,44.2196998596191,15.4763002395629
SCT,53.9057998657226,12.6307001113891
FMM,10.2395000458,47.9888000487999
EZE,-58.5358,-34.8222
EBL,43.9631996154785,36.2375984191894
KIX,135.244003295898,34.4272994995117
JAV,-51.0570983887,69.2432022095
PMI,2.73881006241,39.551700592
DRW,130.876998901367,-12.4146995544433
HVN,-72.88680267,41.26369858
AVL,-82.5418014526367,35.4361991882324
GSO,-79.9373016357421,36.097801208496
FSD,-96.741897583,43.5820007324
AYQ,130.975998,-25.1861
MHT,-71.4356994628906,42.9325981140136
RDN,103.007003784179,5.76527976989746
SDF,-85.736,38.1744
CHO,-78.4529037475586,38.1385993957519
ROA,-79.975402832,37.3255004882999
LEX,-84.6059036254882,38.0364990234375
EVV,-87.5324020386,38.0369987488
ABQ,-106.609001159667,35.0401992797851
BZN,-111.1529999,45.77750015
BIL,-108.542999267578,45.8077011108398
TVC,-85.5821990966796,44.7414016723632
FRS,-89.8664016723999,16.9137992858999
BHB,-68.3615036,44.45000076
RKD,-69.09919739,44.06010056
RFD,-89.0971984863281,42.1954002380371
DME,37.9062995910644,55.4087982177734
SYX,109.412002563476,18.302900314331
LJG,100.246002197,26.6800003052
GSP,-82.2189025879,34.8956985474
BMI,-88.91590118,40.47710037
GPT,-89.0700988769531,30.4073009490966
FWA,-85.19509888,40.97850037
DEC,-88.8656997680664,39.8345985412597
CID,-91.7108001708984,41.8847007751464
LSE,-91.256699,43.879002
PIA,-89.6932983398,40.6641998291
ATW,-88.5190963745,44.2580986022999
RST,-92.5,43.9082984924316
CMI,-88.27809906,40.03919983
MHK,-96.6707992553711,39.140998840332
DLU,100.319,25.649401
MZV,114.805000305175,4.04832983016967
SSH,34.3950004578,27.9773006439
FKL,-79.8603973389,41.3778991699
NBO,36.9277992249,-1.31923997402
FTE,-72.053101,-50.2803
ARM,151.617004395,-30.5280990600999
GJT,-108.527000427,39.1223983765
SRQ,-82.5543975830078,27.3953990936279
BDA,-64.6787033081054,32.3639984130859
MLI,-90.5074996948242,41.448501586914
HIR,160.05499267578,-9.4280004501343
PPT,-149.606994629,-17.5536994934
INU,166.919006,-0.547458
OVB,82.650703430176,55.012599945068
XKH,103.157997131347,19.4500007629394
BIS,-100.746002197265,46.7727012634277
INC,106.009003,38.481899
RAP,-103.056999206542,44.0452995300293
FNT,-83.7435989379882,42.9654006958007
DVO,125.646003723144,7.1255202293396
FNC,-16.774499893188,32.697898864746
STM,-54.785831451416,-2.42472195625305
KOS,103.637001038,10.57970047
NPE,176.869995,-39.465801
LXA,90.9119033813,29.2978000641
EUG,-123.211997985839,44.1245994567871
IDA,-112.070999145507,43.5145988464355
MFR,-122.873001098632,42.3741989135742
RDM,-121.1500015,44.2541008
WDH,17.4709,-22.4799
TNA,117.216003417968,36.8572006225585
CZX,119.778999,31.919701
YBP,104.545,28.8005555556
TJM,65.3243026733,57.1896018981999
CAK,-81.4421997070312,40.9160995483398
HSV,-86.775100708008,34.637199401855
MGM,-86.39399719,32.30059814
TRI,-82.4074020385742,36.4752006530761
PAH,-88.7738037109375,37.0607986450195
JIB,43.1595001220703,11.5473003387451
HAK,110.458999633789,19.9349002838134
PGA,-111.447998,36.92610168
UII,-86.880302,16.1131
FCA,-114.255996704101,48.3105010986328
MBS,-84.0795974731445,43.532901763916
BGM,-75.97979736,42.20869827
BGW,44.2346000671,33.2625007629
NNT,100.782997131347,18.8078994750976
ROI,103.774002075195,16.1168003082275
BFV,103.25299835205,15.2294998168945
TDX,102.319000244,12.274600029
CRK,120.559997559,15.1859998703
SDK,118.05899810791,5.90089988708496
LXG,101.400001525878,20.966999053955
ODY,101.994003295898,20.6826992034912
SHE,123.483001708984,41.6398010253906
PSG,-132.9450073,56.80170059
LYA,112.388000488,34.7411003112999
XUZ,117.555278,34.059056
DLI,108.366996765136,11.75
VKG,105.132379532,9.95802997234
VCL,108.706001282,15.4033002852999
TBB,109.333999634,13.0495996475
NSI,11.5532999038696,3.72255992889404
CKY,-13.612,9.57689
FKB,8.08049964905,48.7793998718
SFB,-81.2375030517578,28.7775993347167
MWX,126.382814,34.991406
JTY,26.3757991791,36.5798988342
JIK,26.3470993042,37.6827011108
JKL,26.9405994415,36.9632987976
MLO,24.4769001006999,36.6968994141
JNX,25.3680992126,37.0811004639
KZS,29.5764007567999,36.1417007446
RMF,34.5836982727,25.557100296
NRN,6.14216995239,51.6024017334
USU,120.099998474,12.1215000153
BXU,125.4788,8.9515
DPL,123.341875076,8.60198349877
LGP,123.735,13.1575
OZC,123.842002868652,8.17850971221923
CEB,123.97899627686,10.307499885559
BPS,-39.0808982849121,-16.4386005401611
PMW,-48.3569984435999,-10.2915000916
CLV,-48.607498168945,-17.725299835205
MSO,-114.0910034,46.91630173
YWJ,-123.435997009277,65.2110977172851
ZFN,-125.572998046875,64.9096984863281
YGH,-128.651000976562,66.2407989501953
TAH,169.223999023437,-19.4550991058349
YPC,-124.075469971,69.3608381154
SRZ,-63.1715011597,-17.8115997314
SAB,-63.2200012207031,17.6450004577636
SKN,15.033416748047,68.578826904297
CSG,-84.9389038085937,32.516300201416
LAW,-98.4166030884,34.5676994324
FLG,-111.6709976,35.13850021
MVY,-70.6143035889,41.3931007385
STC,-94.0598983764648,45.5466003417968
GOJ,43.784000396729,56.230098724365
ERI,-80.1738667488,42.0831270134
HYA,-70.28040314,41.66930008
MGW,-79.91629791,39.64289856
CRW,-81.5932006835937,38.3731002807617
AVP,-75.7233963013,41.3385009765999
BNK,153.56199646,-28.8339004517
FAR,-96.815803527832,46.9207000732421
GCC,-105.539001465,44.3488998412999
TOF,85.208297729492,56.380298614502
JZH,103.682222222,32.8533333333
SWA,116.5033,23.552
GEO,-58.2541007995605,6.4985499382019
AGT,-54.842682,-25.454516
DNH,94.8091964721679,40.1610984802246
AOI,13.3623,43.616299
CPO,-70.4131011963,-27.2968997955
LYB,-80.0999984741211,19.6669998168945
BJV,27.6643009186,37.2505989074999
SAW,29.3092002869,40.898601532
BME,122.2320022583,-17.9447002410888
NTL,151.833999633789,-32.7949981689453
KLU,14.3377,46.642502
HFT,23.668600082397,70.679702758789
HVG,25.983600616455,71.009696960449
MEH,27.826700210571,71.02970123291
VDS,29.844699859619,70.065299987793
IKA,51.1521987915039,35.4160995483398
MHD,59.640998840332,36.2351989746093
SPI,-89.677902219999993,39.84410095
CEZ,-108.627998352,37.3030014038
LBL,-100.9599991,37.0442009
COD,-109.024002075,44.520198822
HOV,6.0741000175476,62.180000305176
ISC,-6.29166984558105,49.9132995605468
SGF,-93.38860321,37.24570084
NVK,17.386699676514,68.436897277832
BVG,29.034200668335,70.871398925781
NSK,87.3321990966796,69.3110961914062
AAQ,37.347301483154,45.002101898193
ABE,-75.440803527832,40.652099609375
XNA,-94.306801,36.281898
GUW,51.8213996887207,47.121898651123
KZO,65.5924987792968,44.7069015502929
SBN,-86.3172988891601,41.708698272705
ARH,40.7167015075683,64.6003036499023
RTW,46.0466995239257,51.5649986267089
NUX,76.5203018188476,66.0693969726562
NOJ,75.2699966430664,63.1833000183105
SCO,51.091999053955,43.8600997924804
UCT,53.8046989440918,63.5668983459472
NNM,53.121898651123,67.6399993896484
KJA,92.493301391602,56.172901153564
KGF,73.3343963623046,49.670799255371
URJ,64.8266983032226,60.1032981872558
CGQ,125.684997559,43.9962005615
KIJ,139.121002197,37.9558982849
ACV,-124.109001159667,40.978099822998
OAJ,-77.6120986938,34.8292007446
FRE,159.576996,-8.1075
SCZ,165.794998168945,-10.7202997207641
MUA,157.263000488281,-8.32796955108642
GZO,156.863998413,-8.09778022766
RNL,160.063003540039,-11.5339002609252
RUS,160.824996948,-9.86166954040999
VAO,158.731002807617,-7.5855598449707
RBV,157.643005371093,-8.16806030273437
BUA,154.67300415039,-5.4223198890686
DAU,143.207992554,-9.08675956726
GUR,150.333999634,-10.3114995956
PNP,148.309005737,-8.80453968048
HKN,150.404998779296,-5.46217012405395
UNG,141.281997680664,-6.12571001052856
KVG,150.807998657,-2.57940006256
MDU,143.656998,-6.14774
MAS,147.423996,-2.06189
MXH,143.238006592,-6.36332988739
MIS,152.837997437,-10.6892004012999
TIZ,142.947998047,-5.84499979019
TBG,141.225997924804,-5.27861022949218
RAB,152.380004883,-4.34045982361
VAI,141.3028,-2.6926
WBM,143.89500427246,-5.64330005645751
LLU,-45.56917,60.46445
CNP,-22.6504993439,70.7431030273
JFR,-49.6624984741,61.9921989441
JJU,-46.0299186409,60.7156841552999
JSU,-52.9393997192,65.4124984741
JNN,-45.232976675,60.1418839758999
JNS,-46.059923172,60.9172827256
NAQ,-69.3887023926,77.4886016846
JUV,-56.1305999756,72.7901992798
SUR,-88.5419006347656,52.7085990905761
YAX,-89.5793991088867,53.8492012023925
YNO,-92.9710998535156,52.4900016784668
XBE,-91.0271987915039,53.9655990600585
YKU,-78.9169006347656,53.8055992126464
ZTB,-59.3835983276367,50.6744003295898
ZLT,-58.975601196289,50.8307991027832
YAC,-91.8244018554687,51.7271995544433
YAG,-93.439697265625,48.6542015075683
XKS,-88.6427993774414,53.5247001647949
YKG,-69.9991989135742,60.0271987915039
YBX,-57.1852989196999,51.4435997008999
YCS,-90.7311019897,63.3469009398999
YDP,-61.6803016662597,56.5491981506347
YER,-87.6761016845703,56.0189018249511
YFH,-87.9077987670898,51.5619010925293
YMN,-59.1864013671875,55.0769004821777
YGT,-81.8161010742,69.3647003174
YGW,-77.7652969360351,55.2818984985351
YGX,-94.7106018066406,56.3574981689453
YGZ,-82.9092025757,76.4261016846
YQC,-69.6177978515625,61.0463981628418
YNS,-76.1355972290039,51.6911010742187
YHO,-60.2285995483398,55.4482994079589
YHR,-59.6366996765136,50.4688987731933
YIK,-77.9253005981445,62.4173011779785
AKV,-78.1485977172851,60.8185997009277
YKQ,-78.75830078125,51.4733009338378
YSG,-70.7146987915,46.0964012145999
YMT,-74.5280990600586,49.7719001770019
YNC,-78.8311004638671,53.0106010437011
YPH,-78.0768966674804,58.4719009399414
YPM,-93.9732971191406,51.8196983337402
YQD,-101.091003417968,53.9714012145996
YRA,-117.309997558593,64.116096496582
YRL,-93.793098449707,51.0668983459472
YTL,-89.8968963623046,53.8177986145019
YVZ,-94.0614013671875,52.6557998657226
YWP,-87.3748683929,52.9593933975
YXN,-92.5980987549,62.2400016784999
YZG,-75.6671981811523,62.179401397705
ZEM,-78.5224990844726,52.2263984680175
MSA,-91.7628021240234,53.4413986206054
ZPB,-92.1964035034179,53.8911018371582
ZRJ,-91.3127975463867,52.9435997009277
ZSJ,-93.3443984985351,53.0642013549804
BLJ,6.3085899353,35.7521018981999
BMW,0.923888981342,21.375
ELU,6.77679014206,33.5113983154
KMS,-1.59081995487213,6.71456003189086
HDF,14.152299881,53.8787002563
DSA,-1.01065635681,53.4805378105
CAL,-5.6863899230957,55.437198638916
NRL,-2.43443989754,59.3675003052
PPW,-2.90027999878,59.3516998291
WRY,-2.95000004768,59.3502998352
LKN,13.609399795532,68.152496337891
OSY,11.57859992981,64.472198486328
MQN,14.301400184631,66.363899230957
RVK,11.14610004425,64.838302612305
RET,12.103300094604,67.527801513672
SOG,7.13778,61.156101
SVJ,14.669199943542,68.243301391602
VAW,31.044900894165,70.355400085449
BZG,17.9776992798,53.0968017577999
OSD,14.50030040741,63.194400787354
HFS,13.5789003372192,60.0200996398925
TYF,12.9912996291999,60.1576004028
AGH,12.8471002578735,56.296100616455
HMV,15.082799911499,65.8060989379882
MQP,31.1056003571,-25.3831996918
CIP,32.5872001647949,-13.5583000183105
VPE,15.6837997437,-17.0435009003
VPY,33.4290008544921,-19.1513004302978
OND,15.9526,-17.878201
ERS,17.0804004669189,-22.6121997833251
TSH,20.7947006225585,-6.43833017349243
OXB,-15.6536998748779,11.8948001861572
ESU,-9.6816701889,31.3974990845
EUN,-13.2192,27.151699
NDR,-3.0282099247,34.9888000487999
RAI,-23.4934997558593,14.924500465393
SFL,-24.4799995422,14.8850002289
GDE,43.5786018372,5.93513011932
BSA,49.1493988037109,11.2753000259399
MGQ,45.3046989440918,2.01444005966186
GLK,47.45470047,6.78082990646
ATZ,31.0119991302,27.0464992523
MYD,40.1016998291015,-3.22931003570556
NYK,37.0410079956054,-0.06239889934659
SRX,16.5949993134,31.0634994506999
TOB,23.907,31.861
LAQ,21.9643001556396,32.7887001037597
UYL,24.956199645996,12.053500175476
ABR,-98.4217987060546,45.4491004943847
ABY,-84.1945037841796,31.5354995727539
AHN,-83.326301574707,33.9486007690429
BFD,-78.6400985717773,41.8031005859375
BFF,-103.5960007,41.87400055
BKW,-81.1241989136,37.7873001098999
BQK,-81.4664993286132,31.2588005065917
CEC,-124.2369995,41.78020096
CGI,-89.57080078125,37.225299835205
CIU,-84.4723968505859,46.2508010864257
CKB,-80.2281036377,39.2966003418
CMX,-88.4890975952148,47.168399810791
DDC,-99.9655990600586,37.7634010314941
FAY,-78.8803024291992,34.9911994934082
GRI,-98.3096008300781,40.9674987792968
HOT,-93.0961990356445,34.4780006408691
HTS,-82.55799866,38.36669922
LBE,-79.40480042,40.27590179
LBF,-100.6839981,41.12620163
LEB,-72.3041992188,43.6260986327999
LNS,-76.2960968017578,40.1217002868652
MKG,-86.23819733,43.16949844
MSL,-87.61019897,34.74530029
OTH,-124.246002197265,43.4170989990234
PIB,-89.3370971679687,31.4671001434326
PIR,-100.2860031,44.38270187
RHI,-89.4674987792968,45.6311988830566
RKS,-109.0650024,41.59420013
SBP,-120.641998291,35.2368011474999
SLK,-74.2061996459961,44.3852996826171
SLN,-97.6521987915039,38.7910003662109
SMX,-120.4570007,34.89889908
TUP,-88.7698974609375,34.2681007385253
UIN,-91.19460297,39.94269943
VLD,-83.2767028808593,30.7824993133544
WRL,-107.950996398925,43.9656982421875
YKM,-120.5439987,46.56819916
ECN,33.4961013793945,35.1547012329101
JSY,24.9508991240999,37.4227981567
BNX,17.2975006103515,44.9413986206054
KCM,36.9535217285,37.5388259888
ADF,38.4688987732,37.7313995361
ISE,30.3684005736999,37.8554000854
GDT,-71.1423034667968,21.4444999694824
SLX,-71.1999969482,21.3330001830999
AZS,-69.7419967651,19.2670001984
JBQ,-69.9856033325195,18.5725002288818
PEU,-83.781197,15.2622
JAL,-96.7975006104,19.4750995636
JQE,-78.1572036743164,7.51777982711792
TNO,-85.852897644043,10.355699539185
PJM,-83.3000030517578,8.53332996368408
ATC,-75.6737976074,24.6294002533
MUK,-157.345001220703,-20.1361007690429
KDV,178.156997681,-19.0580997466999
TVU,-179.876998901,-16.6905994415
SVU,179.341003418,-16.8027992249
VBV,-178.975997924804,-17.2689990997314
IUE,-169.925598144531,-19.0790309906005
AHE,-146.257003784179,-14.4280996322631
AUQ,-139.011001587,-9.76879024506
UAH,-139.552001953125,-8.93610954284668
MTV,167.712005615,-13.6660003662
SLH,167.537002563,-13.8516998291
TOH,166.638000488,-13.3280000687
CCV,167.923995971679,-16.2649993896484
LOD,167.966995239,-15.3066997528
PBJ,168.257003784,-16.438999176
MWF,168.082992554,-15.0
LNE,168.17199707,-15.8655996322999
NUS,167.401000976562,-16.0797004699707
ZGU,167.587005615,-14.2180995940999
SON,167.220001221,-15.5050001143999
ULB,168.3011,-16.3297
FTA,170.231994629,-19.5163993834999
IPA,169.283333,-18.856389
TGJ,167.804000854492,-21.0960998535156
AJF,40.099998474121,29.7851009368896
NSH,51.4646987915039,36.6632995605468
SRY,53.1935997008999,36.635799408
LRR,54.3833007812,27.6746997833
ADU,48.4244003296,38.3256988525
BHV,71.7180023193359,29.3481006622314
DBA,64.3998031616,28.8782997131
DEA,70.4859008789062,29.9610004425048
DSK,70.8965988159179,31.9094009399414
KDU,75.5360031127929,35.3354988098144
TUK,63.0302009582519,25.986400604248
ISU,45.3167381286999,35.5617485046
GXF,48.7882995604999,15.9660997391
ADK,-176.64599609375,51.8779983520507
SGY,-135.315994262695,59.4600982666015
HNS,-135.524002075195,59.2438011169433
KLG,-160.341003417968,61.5363006591796
MCG,-155.6060028,62.95289993
ANI,-159.542999267578,61.5816001892089
VAK,-165.6005,61.5409
WRG,-132.3699951,56.48429871
KUH,144.192993164,43.0410003661999
HSG,130.302001953,33.1497001647999
NKM,136.923995971679,35.2550010681152
FKS,140.430999755859,37.2274017333984
SYO,139.787002563,38.8121986388999
YNY,128.669006347656,38.0612983703613
CJJ,127.499000549,36.7165985107
SUG,125.480947495,9.75583832562999
WNP,123.269996643066,13.5848999023437
TUG,121.733150482,17.6433676823
CRM,124.636001586914,12.5024003982543
RXS,122.751998901367,11.5977001190185
JDO,-39.2700996398999,-7.21895980835
MEA,-41.7659988403,-22.343000412
VDC,-40.8630981445,-14.8627996445
RIA,-53.6882019042968,-29.7113990783691
SCY,-89.6174011230468,-0.910206019878387
ESM,-79.6266021728515,0.978519022464752
LQM,-74.7708,-0.182278
LPD,-69.5797,-1.32861
NQU,-77.2806,5.6964
PDA,-67.9062,3.85353
GYA,-65.3455963135,-10.820599556
VIG,-71.6726684570312,8.62413883209228
NEV,-62.5899009704589,17.2056999206542
VIJ,-64.4274978637695,18.4463996887207
KOV,69.5945968627929,53.3291015625
PPK,69.1838989257812,54.7747001647949
DZN,67.733299,47.708302
UKK,82.4942016601562,50.0365982055664
KVD,46.3176002502441,40.7377014160156
IKS,128.90299987793,71.697700500488
DYR,177.740997314453,64.7349014282226
OZH,35.3157005310058,47.8670005798339
HRK,36.2900009155273,49.9248008728027
IFO,24.6861000061035,48.8842010498046
CEE,38.0158004761,59.273601532
PES,34.1547012329101,61.8852005004882
PSC,-119.119003295898,46.2647018432617
LPS,-122.938003540039,48.4838981628418
SLY,66.6110000610351,66.5907974243164
HMA,69.0860977172851,61.0284996032714
NYA,65.6149978637695,62.1100006103515
OVS,63.6019134521484,61.3266220092773
IJK,53.4575004577636,56.8280982971191
KVX,49.348300933838,58.503299713135
NYM,72.6988983154296,65.4809036254882
KRO,65.4156036376953,55.475299835205
LBD,69.6947021484375,40.2154006958007
AZN,72.2939987183,40.7276992798
FEG,71.7450027466,40.3587989806999
NMA,71.5567016602,40.9846000671
NCU,59.6232986450195,42.4883995056152
UGC,60.6417007446289,41.584300994873
KSQ,65.9215011597,38.8335990906
EGO,36.5900993347168,50.643798828125
URS,36.2956008911132,51.7505989074707
VKT,63.9930992126464,67.4886016845703
UUA,52.801700592041,54.6399993896484
CSY,47.3473014831543,56.0903015136718
SKX,45.2122573852539,54.125129699707
HBX,75.0848999023,15.361700058
KCT,80.3202972412109,5.99368000030517
GAU,91.5858993530273,26.1061000823974
DMU,93.7711029053,25.8838996886999
KEP,81.6669998168945,28.1035995483398
HAQ,73.1705017089843,6.74422979354858
KDO,73.5218963623046,1.85916996002197
BMV,108.120002747,12.668299675
HPH,106.724998474121,20.8194007873535
CXR,109.219001770019,11.9982004165649
VCS,106.633003235,8.73182964325
VII,105.67099762,18.7376003265
KAW,98.5380020141601,10.0493001937866
TMC,119.244003295898,-9.4097204208374
BEJ,117.431999207,2.15549993515
LGL,115.153999329,3.42100000380999
ODN,115.050003051757,3.96700000762939
BBN,115.478996276855,3.7338900566101
KUD,116.835998535156,6.9225001335144
TKG,105.175556,-5.240556
ALH,117.80899810791,-34.9432983398437
AUU,141.72065,-13.354067
BCI,145.307006836,-23.5652999878
BVI,139.348007202148,-25.8974990844726
BHQ,141.472000122,-32.0013999939
HTI,148.95199585,-20.3581008911
BQL,139.899993896484,-22.9132995605468
BHS,149.651992798,-33.4094009399
CNJ,140.503997803,-20.6686000823999
CMA,145.621994018554,-28.0300006866455
CUQ,143.113311,-13.761133
DMD,138.822006225585,-17.9402999877929
EPR,121.822998,-33.684399
FLS,147.992996216,-40.0917015076
GET,114.707001,-28.796101
GLT,151.223007,-23.869699
GTE,136.460006714,-13.9750003815
GFF,146.067001343,-34.2508010864
KNS,143.878005981445,-39.8774986267089
IRG,143.304993,-12.7869
LSY,153.259994507,-28.8302993774
LRE,144.279998779,-23.4342002869
MIM,149.901000977,-36.9085998535
MCV,136.083999634,-16.4424991608
MQL,142.085998535,-34.2291984557999
MOV,148.07699585,-22.057800293
MYA,150.143997192,-35.8978004456
MGB,140.785003662109,-37.7456016540527
ONG,139.177993774414,-16.6625003814697
NRA,146.511993408,-34.7022018433
NTN,141.069664,-17.68409
PBO,117.745002747,-23.1711006165
GOV,136.817993164,-12.2693996428999
PKE,148.238998413,-33.131401062
PLO,135.880004883,-34.6053009033
PQQ,152.863006592,-31.4358005524
ULP,144.253005981445,-26.6121997833251
RMA,148.774993896,-26.5450000763
SGO,148.595001220703,-28.0496997833251
WNR,142.667007446289,-25.4130992889404
WIN,143.085998535156,-22.3635997772216
BWT,145.731002807617,-40.9989013671875
